name,address,longitude,latitude,description,parking,pricing,contact,networks,total_plugs,renewable_power_supply,Plugs_CHAdeMO,Plugs_Tesla,Plugs_CCS_SAE,Plugs_J1772,Plugs_Type2,Plugs_Three_Phase,Plugs_Commando,Plugs_Wall_AU_NZ,Plugs_Caravan_Mains_Socket,Plugs_Other,power_outputs_kw,source,source_date
Tesla Destination Charger,"9 Forrest St, Katanning",117.5587883,-33.686119,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Electric Vehicle Charging Station,"42 Austral Terrace, Katanning",117.5556637,-33.69142230000001,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"2 Elston St, Ravensthorpe",120.053985,-33.578512,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"45 Morgans St, Ravensthorpe",120.0443723,-33.5816836,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"3 Old Ellen Brook Rd, Gracetown",115.023147,-33.91536,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"13 Wallcliffe Rd, Margaret River",115.070955,-33.9536349,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Supercharger,"49 Town View Terrace, Margaret River",115.0754576,-33.9506534,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"9 Mann St, Margaret River",115.0684364,-33.9505246,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"47 Newstead Rd, Kojonup",117.1651668,-33.8307157,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"143 Albany Hwy, Kojonup",117.1605955,-33.8381493,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"113 Albany Hwy, Kojonup",117.1598078,-33.8341244,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"1 Moorshead St, Jerramungup",118.9209583,-33.94246220000001,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"279 Hopetoun-Ravensthorpe Rd, Hopetoun",120.135887,-33.918176,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"6 Marmaduke Point Dr, Gnarabup",114.9962554,-33.9948037,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"41 Stevens Rd, Margaret River",115.0533499,-33.9951622,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"44 Station Rd, Margaret River",115.069178,-33.95918,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"16 Phillips St, Bridgetown",116.138321,-33.96422039999999,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"1 Spencer St, Bridgetown",116.1386089,-33.9590177,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"72 Blackwood Ave, Augusta",115.1588071,-34.3151018,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"9793 Chester Pass Rd, Amelup",118.2158895,-34.2237556,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"Vasse Hwy, Beedelup",115.850881,-34.42057339999999,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"Vasse Hwy, Pemberton",116.0356235,-34.444098,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"1 Frantom Way, Bremer Bay",119.382016,-34.398115,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"7 Wheatley Coast Rd, Northcliffe",116.1236954,-34.6309337,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"2 Down Rd, Drome",117.7905118,-34.924136,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"14A Nockolds St, Walpole",116.730739,-34.976839,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"1 Rest Point Rd, Walpole",116.7196508,-34.9872495,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"467 Mount Shadforth Rd, Denmark",117.308439,-34.9628313,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"475 Albany Hwy, Orana",117.8559174,-34.9928606,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"234 Albany Hwy, Albany",117.871299,-35.011156,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"221 York St, Albany",117.8825058,-35.0231916,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"8 Festing St, Albany",117.8790369,-35.0279911,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"12 Frederick St, Albany",117.889646,-35.0273195,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"26 Middleton Rd, Middleton Beach",117.9120269,-35.0224391,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"5 Daw St, Port Augusta West",137.7495903,-32.4804572,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"47 First St, Quorn",138.042843,-32.346086,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"Marryatt St, Port August",137.7630253,-32.4889817,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"9/11 (Enter via Whitby St), 9/11 (Enter via Whitby St) Jacka St, Melrose",138.19019,-32.8253769,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"99 Playford Ave, Whyalla",137.5627832,-33.0347594,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"32-34 Alexandra Terrace, Jamestown",138.6065446,-33.1993796,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"94 Ayr St, Jamestown",138.6022734,-33.204727,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"20 Harvey St, Port Broughton",137.931781,-33.599994,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"7 Dominic St, Clare",138.618497,-33.837948,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Supercharger,"74A Main N Rd, Clare",138.6181898,-33.8484977,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"White Hut Rd, Clare",138.614121,-33.821008,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"22 Creek Rd, Arno Bay",136.5729203,-33.9165666,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"11 Heritage Dr, Wallaroo",137.630977,-33.924017,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"1 Pamir Ct, Wallaroo",137.633463,-33.9199783,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"92 Riverboat Rd, Cadell",139.838445,-34.066104,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"22 Dunlop Rd, Sunlands",139.895514,-34.154597,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"Strangman Rd, Waikerie",139.9865713,-34.181837,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"4 Peake Terrace, Waikerie",139.985533,-34.1782217,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"160 Murray Ave, Renmark",140.7505821,-34.1726807,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"159 Lizard Park Dr, Maitland",137.632112,-34.4664,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"1 Adelaide Rd, Greenock",138.9208324,-34.4640919,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"4 Crase St, Kapunda",138.916167,-34.340972,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"49 Murray St, Nuriootpa",138.9967614,-34.4701812,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"14-22 Murray St, Nuriootpa",138.995783,-34.47298,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"3 Penrice Rd, Nuriootpa",139.0019617,-34.4676936,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"3 Tanunda Rd, Nuriootpa",139.0017472,-34.4768937,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
NRMA Charging Station,"Ahern St, Berri",140.6037046,-34.285623,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"2 Lyndoch Rd, Gawler",138.7497865,-34.5965387,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Gawler Council Administration,"41 High St, Gawler East",138.7503098,-34.5974446,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
NRMA Charging Station,"3 John St, Tanunda",138.9582421,-34.5247319,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"375 Seppeltsfield Rd, Marananga",138.9464577,-34.4877744,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"221 Yaldara Dr, Lyndoch",138.8696305,-34.5762021,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"159 Hermann Thumm Dr, Lyndoch",138.874809,-34.574733,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"55 Long Gully Rd, Angaston",139.0356029,-34.514434,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"662 Flaxmans Valley Rd, Flaxman Valley",139.03455,-34.582048,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"34 Nile St, Port Adelaide",138.5044154,-34.8437674,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
JOLT Charge Charging Station,"Port Rd & Sussex St - Southbound, Queenstown",138.5136873,-34.8608257,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
JOLT Charge Charging Station,"34.856444, 138.510722, Webber St, Queenstown",138.510812,-34.8564622,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
JOLT Charge Charging Station,"809-811 Port Rd, Woodville South",138.538285,-34.8829108,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
JOLT Charge Charging Station,"Port Rd & Sussex St - Southbound, Queenstown",138.515964,-34.8670537,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"1 Esplanade, Largs Bay",138.4863344,-34.8252075,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Electric Vehicle Charging Station,"314, A10, Klemzig",138.6372155,-34.8709703,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
JOLT Charge Charging Station,"240-244 North East Road, Klemzig",138.6320225,-34.8764148,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
JOLT Charge Charging Station,"Newton Road &, Hambledon Rd, Newton",138.6734387,-34.8791813,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
ChargePoint Charging Station,"5 Corio St, Modbury",138.6951479,-34.8311275,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"Shannon St, Birdwood",138.954992,-34.819793,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"24 Victoria St, Gumeracha",138.886042,-34.8285475,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"Bayview Rd, Point Turton",137.3511,-34.9343,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"2 Jetty Rd, Glenelg",138.5115255,-34.9810625,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
JOLT Charge Charging Station,"672 Marion Rd, Park Holme",138.556694,-34.993222,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
JOLT Charge Charging Station,"Diagonal Rd &, 310 Finniss St, Marion",138.549667,-35.017361,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"Andy Thomas Circuit S, Adelaide Airport",138.536369,-34.939172,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Supercharger,"85 Franklin St, Adelaide",138.5952388,-34.9275808,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
ChargePoint Charging Station,"284/288 Unley Rd, Hyde Park",138.6076085,-34.9560446,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"109 Franklin St, Adelaide",138.5952969,-34.9277441,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"451 Portrush Rd, Glenside",138.6423305,-34.9413448,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
JOLT Charge Charging Station,"Port Road and South Road (Northbound, West Hindmarsh",138.5680294,-34.9027312,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"150/150 Glen Osmond Rd, Fullarton",138.6260323,-34.947272,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"65 Hindley St, Adelaide",138.5969059,-34.9234891,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"31-34 North Terrace, Adelaide",138.5897576,-34.922671,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"level 1/25-29 Grote St, Adelaide",138.5972443,-34.9298055,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"163/185 Rundle St, Adelaide",138.6065692,-34.922872,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"154 Fullarton Rd, Rose Park",138.6243424,-34.9316447,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"70 Light Square, Adelaide",138.5944377,-34.9255868,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"77 Rundle Mall, Adelaide",138.6025761,-34.9234159,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
JOLT Charge Charging Station,"278-270 Montacute Rd, Rostrevor",138.688898,-34.8877492,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Electric Vehicle Charging Station,"82 Onkaparinga Valley Rd, Woodside",138.8768205,-34.949495,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Electric Vehicle Charging Station,"85 Wellington Rd, Mount Barker",138.8688637,-35.0811119,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"5 Druid Ave, Stirling",138.7160653,-35.0055163,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"90 Malpas Rd, McLaren Vale",138.542909,-35.2509798,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"197-203 Old Coach Rd, Aldinga",138.4824585,-35.266984,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"874 Chapel Hill Rd, McLaren Vale",138.5538116,-35.1702266,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"267 Main Rd, McLaren Vale",138.5291678,-35.2101966,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"19 Olivers Rd, McLaren Vale",138.5422705,-35.20765980000001,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Electric Vehicle Charging Station,"Stop 23 South Rd - West side, Tonsley",138.5750223,-35.0081287,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Electric Vehicle Charging Station,"2C Bennet Ave, Melrose Park",138.5756241,-34.9910016,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Electric Vehicle Charging Station,"20 South Terrace, Strathalbyn",138.8918839,-35.2611609,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"cnr Mary Tce and, Seventh St",139.2771176,-35.1204726,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Electric Vehicle Charging Station,"2 Seventh St, Murray Bridge",139.2761687,-35.1206657,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Evie Charging Station,"Princes Hwy, Tailem Bend",139.440419,-35.24028,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"1 Charles St, Yankalilla",138.350694,-35.457056,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Electric Vehicle Charging Station,"10 Edwards Ave, Normanville",138.3195417,-35.4466913,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Public Car Park,"Edwards Ave, Normanville",138.3188684,-35.4470616,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"Hansen St, Myponga",138.4632872,-35.3914314,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"14 Kent Town Rd, Langhorne Creek",139.025171,-35.294507,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"5 Daranda Terrace, Milang",138.9699856,-35.4095938,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Supercharger,"OTR Motorsport Park, Tailem Bend",139.5014136,-35.30396229999999,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"Snelling Beach North Coast Road Via, 5995 N Coast Rd, Middle River",137.0725824,-35.670319,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
ChargePoint Charging Station,"43 Murray St, Kingscote",137.6381341,-35.6556924,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Electric Vehicle Charging Station,"30 Osmond St, Kingscote",137.6395996,-35.6540249,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"172 Paradise Dr, Wirrina Cove",138.253319,-35.502601,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"Grosvenor Gardens, Stuart St, Victor Harbor",138.6219753,-35.5537461,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Electric Vehicle Charging Station,"&, Coral St & Stuart St, Victor Harbor",138.6219755,-35.5537564,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Electric Vehicle Charging Station,"George Main Rd, Victor Harbor",138.6122957,-35.5575094,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"McCracken Dr, Victor Harbor",138.634016,-35.534346,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"Lot 4 Goolwa Terrace, Goolwa",138.78418,-35.502955,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
ChargePoint Charging Station,"LOT 85 Wedgewood Rd, Parndana",137.2637991,-35.7914699,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Electric Vehicle Charging Station,"85 Wedgewood Rd, Seddon",137.2651118,-35.7845288,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
ChargePoint Charging Station,"LOT 105 Arronmore Rd, Cygnet River",137.5233355,-35.7091954,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"106 Borda Rd, Island Beach",137.8039285,-35.7979193,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
ChargePoint Charging Station,"12 Middle Terrace, Penneshaw",137.9385136,-35.7182974,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"Cnr Ross, 39 Memorial Ave, Keith",140.3494309,-36.0933214,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"14 Dukes Hwy, Keith",140.3616064,-36.1049489,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Supercharger,"Heritage St, Keith",140.3556544,-36.0989723,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Electric Vehicle Charging Station,"10/26 Palmer St, South Townsville",146.8209028,-19.2600766,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Evie Charging Station,"Puma Cluden, 38011 Bruce Hwy, Cluden",146.828213,-19.319503,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"166-194 Woolcock St, Currajong",146.7858936,-19.271341,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
ChargePoint Charging Station,"The Strand, North Ward",146.8091631,-19.2438666,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"4 James Cook Dr, Douglas",146.7584255,-19.3233212,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
SuperGreen Solutions,"161 Ingham Rd, West End",146.7909888,-19.2669449,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"133 Edwards St, Ayr",147.4054242,-19.5739324,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
QESH Charging Station,Bowen,148.2485209,-20.0168173,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"13/17 Dobbins Ln, Proserpine",148.5816943,-20.4024881,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"25 Ocean View Ave, Airlie Beach",148.715945,-20.263893,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"23 Oak St, Andergrove",149.1847807,-21.0975578,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"2C E, 2 C E Gordon St, East Mackay",149.2024985,-21.1478523,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"3 Gregory St, Mackay",149.1850619,-21.139263,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"07/37 Connors Rd, Paget",149.1617894,-21.1718366,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"8 Music St, Carmila",149.4105295,-21.9085731,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"71209 Kunwarara Rd, Marlborough",149.9325535,-22.8279028,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"28 Albert St, Rockhampton",150.5031325,-23.3743853,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"RRC, 189 Alma St, Rockhampton",150.5132633,-23.3820539,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"car park beside old Bulletin building, 164 Quay St, Rockhampton",150.5134375,-23.3763906,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"120 - 331 Yaamba Rd, North Rockhampton",150.5215822,-23.356229,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"984 Yaamba Rd, Parkhurst",150.5117632,-23.2884516,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"Raglan St, Mount Larcom",150.9800664,-23.8108582,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Yurika Charging Station,Mount Larcom,150.9801252,-23.8109937,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"195 Philip St, West Gladstone",151.2414395,-23.8694687,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"13 Webster Ct, Agnes Water",151.9079274,-24.2147389,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Supercharger,"253 Pacific Hwy, Coffs Harbour",153.131666,-30.281439,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"380 Pacific Hwy, North Boambee Valley",153.0898181,-30.3177456,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"30-36 Camperdown St, Coffs Harbour",153.137202,-30.306104,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"111 Park Beach Rd, Coffs Harbour",153.1365548,-30.2858962,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
