barrels08,charge120,charge240,city08,city08U,cityE,comb08,comb08U,combE,drive,engId,eng_dscr,fuelCost08,fuelType,fuelType1,ghgScore,highway08,highway08U,highwayE,hlv,hpv,id,lv2,lv4,make,model,pv2,pv4,range,rangeCity,rangeCityA,rangeHwy,rangeHwyA,trany,UCity,UHighway,VClass,year,youSaveSpend,baseModel,tCharger,sCharger,atvType,evMotor,mfrCode,c240Dscr,charge240b,c240bDscr
0.072,0.0,11.8,115,114.9078,29.3322,111,110.5307,30.4938,All-Wheel Drive,47,,700,Electricity,Electricity,10,106,105.6138,31.9135,0,0,46213,0,0,Tesla,Model Y Performance AWD,0,0,303,0.0,0.0,0.0,0.0,Automatic (A1),149.6,137.5,Small Sport Utility Vehicle 4WD,2023,5750,Model Y,,,EV,133 and 179 kW AC 3-Phase,TSL,standard charger,0.0,with 72A high power charger connector option
0.0624,0.0,13.0,130,130.1653,25.894,131,131.1017,25.709,All-Wheel Drive,5,,600,Electricity,Electricity,10,132,132.2647,25.483,0,0,46303,0,32,Lucid,Air G Touring XR AWD with 19 inch wheels,0,99,516,0.0,0.0,0.0,0.0,Automatic (A1),173.56,176.36,Large Cars,2023,6250,Air,,,EV,370 and 459kW ACPM,LMU,,0.0,
0.0672,0.0,13.0,121,120.5678,27.9552,121,121.2714,27.793,All-Wheel Drive,9,,650,Electricity,Electricity,10,122,122.1424,27.5948,0,0,46304,0,32,Lucid,Air G Touring XR AWD with 20 inch wheels,0,99,469,0.0,0.0,0.0,0.0,Automatic (A1),160.8,162.9,Large Cars,2023,6000,Air,,,EV,370 and 370kW ACPM,LMU,,0.0,
0.0672,0.0,13.0,121,120.5678,27.9552,121,121.2714,27.793,All-Wheel Drive,6,,650,Electricity,Electricity,10,122,122.1424,27.5948,0,0,46305,0,32,Lucid,Air G Touring XR AWD with 21 inch wheels,0,99,469,0.0,0.0,0.0,0.0,Automatic (A1),160.8,162.9,Large Cars,2023,6000,Air,,,EV,TBD,LMU,,0.0,
0.072,0.0,13.0,110,110.1456,30.6004,111,110.6155,30.4704,All-Wheel Drive,8,,700,Electricity,Electricity,10,111,111.1953,30.3115,0,0,46306,0,32,Lucid,Air GT P AWD with 21 inch wheels,0,99,446,0.0,0.0,0.0,0.0,Automatic (A1),146.8627,148.3495,Large Cars,2023,5750,Air,,,EV,TBD,LMU,,0.0,
0.0576,0.0,10.0,141,140.5125,23.9872,140,140.3436,24.0616,All-Wheel Drive,13,,550,Electricity,Electricity,10,140,140.1376,24.0514,0,0,46307,0,32,Lucid,Air Pure AWD with 19 inch wheels,0,101,410,0.0,0.0,0.0,0.0,Automatic (A1),187.4,186.9,Large Cars,2023,6500,Air,,,EV,TBD,LMU,,0.0,
0.0672,0.0,10.0,121,121.4676,27.7481,121,120.993,27.857,All-Wheel Drive,14,,650,Electricity,Electricity,10,120,120.4179,27.99,0,0,46308,0,32,Lucid,Air Pure AWD with 20 inch wheels,0,101,384,0.0,0.0,0.0,0.0,Automatic (A1),162.0,160.6,Large Cars,2023,6000,Air,,,EV,TBD,LMU,,0.0,
0.0576,0.0,10.0,141,140.5125,23.9872,140,140.3436,24.0616,All-Wheel Drive,10,,550,Electricity,Electricity,10,140,140.1376,24.0514,0,0,46309,0,32,Lucid,Air Touring AWD with 19 inch wheels,0,101,425,0.0,0.0,0.0,0.0,Automatic (A1),187.4,186.9,Large Cars,2023,6500,Air,,,EV,TBD,LMU,,0.0,
0.0672,0.0,10.0,121,121.4676,27.7481,121,120.993,27.857,All-Wheel Drive,11,,650,Electricity,Electricity,10,120,120.4179,27.99,0,0,46310,0,32,Lucid,Air Touring AWD with 20 inch wheels,0,101,384,0.0,0.0,0.0,0.0,Automatic (A1),162.0,160.6,Large Cars,2023,6000,Air,,,EV,TBD,LMU,,0.0,
0.0672,0.0,10.0,121,121.4676,27.7481,121,120.993,27.857,All-Wheel Drive,12,,650,Electricity,Electricity,10,120,120.4179,27.99,0,0,46311,0,32,Lucid,Air Touring AWD with 21 inch wheels,0,101,384,0.0,0.0,0.0,0.0,Automatic (A1),162.0,160.6,Large Cars,2023,6000,Air,,,EV,TBD,LMU,,0.0,
0.1248,0.0,13.0,69,68.7648,49.0149,64,64.3506,52.3772,All-Wheel Drive,4,,1200,Electricity,Electricity,10,60,59.6689,56.4867,0,0,46312,0,0,Rivian,R1T (20 inch wheels),0,0,289,0.0,0.0,0.0,0.0,Automatic (A1),94.5,82.0,Standard Pickup Trucks 4WD,2023,3250,R1T,,,EV,"162, 162, 163, 163kW AC 3-Phase",RIV,,0.0,
0.1104,0.0,13.0,76,76.4177,44.1063,73,73.0429,46.1441,All-Wheel Drive,1,,1050,Electricity,Electricity,10,69,69.3022,48.6348,0,0,46313,0,0,Rivian,R1T (21 inch wheels),0,0,328,0.0,0.0,0.0,0.0,Automatic (A1),103.1,93.5,Standard Pickup Trucks 4WD,2023,4000,R1T,,,EV,"162, 162, 163, 163kW AC 3-Phase",RIV,,0.0,
0.1176,0.0,13.0,73,72.9853,46.1805,68,68.2876,49.3574,All-Wheel Drive,6,,1100,Electricity,Electricity,10,63,63.3073,53.2403,0,0,46314,0,0,Rivian,R1T (22 inch wheels),0,0,303,0.0,0.0,0.0,0.0,Automatic (A1),100.3,87.0,Standard Pickup Trucks 4WD,2023,3750,R1T,,,EV,"162, 162, 163, 163kW AC 3-Phase",RIV,,0.0,
0.1248,0.0,13.0,69,68.7648,49.0149,64,64.3506,52.3772,All-Wheel Drive,3,,1200,Electricity,Electricity,10,60,59.6689,56.4867,0,0,46315,0,0,Rivian,R1S (20 inch wheels),0,0,289,0.0,0.0,0.0,0.0,Automatic (A1),94.5,82.0,Standard Sport Utility Vehicle 4WD,2023,3250,R1S,,,EV,"162, 162, 163, 163kW AC 3-Phase",RIV,,0.0,
0.1128,0.0,13.0,75,75.4594,44.6664,71,71.1132,47.3963,All-Wheel Drive,2,,1050,Electricity,Electricity,10,66,66.4363,50.7328,0,0,46316,0,0,Rivian,R1S (21 inch wheels),0,0,321,0.0,0.0,0.0,0.0,Automatic (A1),103.7,91.3,Standard Sport Utility Vehicle 4WD,2023,4000,R1S,,,EV,"162, 162, 163, 163kW AC 3-Phase",RIV,,0.0,
0.1176,0.0,13.0,73,72.9853,46.1805,68,68.2876,49.3574,All-Wheel Drive,5,,1100,Electricity,Electricity,10,63,63.3073,53.2403,0,0,46317,0,0,Rivian,R1S (22 inch wheels),0,0,303,0.0,0.0,0.0,0.0,Automatic (A1),100.3,87.0,Standard Sport Utility Vehicle 4WD,2023,3750,R1S,,,EV,"162, 162, 163, 163kW AC 3-Phase",RIV,,0.0,
0.1152,0.0,10.1,78,77.84,43.2857,70,70.3404,47.9143,All-Wheel Drive,229,,1100,Electricity,Electricity,10,63,62.93,47.9143,0,0,46327,0,0,Ford,F-150 Lightning 4WD Extended Range,0,0,320,350.2,0.0,283.1,0.0,Automatic (A1),111.2,89.9,Standard Pickup Trucks 4WD,2023,3750,F-150 Lightning,,,EV,210 and 210 kW AC PMSM,FMX,,0.0,
0.1224,0.0,9.3,73,73.01,46.1429,66,66.4363,50.7071,All-Wheel Drive,54,,1150,Electricity,Electricity,10,60,59.85,50.7071,0,0,46328,0,0,Ford,F-150 Lightning Platinum 4WD,0,0,300,326.5,0.0,267.6,0.0,Automatic (A1),104.3,85.5,Standard Pickup Trucks 4WD,2023,3500,F-150 Lightning,,,EV,210 and 210 kW AC PMSM,FMX,,0.0,
0.1176,0.0,11.9,76,76.23,44.2857,68,68.3539,49.3643,All-Wheel Drive,52,,1100,Electricity,Electricity,10,61,60.69,49.3643,0,0,46329,0,0,Ford,F-150 Lightning 4WD,0,0,240,0.0,0.0,0.0,0.0,Automatic (A1),108.9,86.7,Standard Pickup Trucks 4WD,2023,3750,F-150 Lightning,,,EV,358 and 358 kW AC PMSM,FMX,,0.0,
0.1056,0.0,12.5,76,75.74,44.5009,77,76.6402,43.9782,All-Wheel Drive,900,,1000,Electricity,Electricity,10,78,77.77,43.3393,0,0,46330,0,35,Mercedes-Benz,AMG EQS 4matic Plus,0,103,277,273.9,0.0,281.3,0.0,Automatic (A1),108.2,111.1,Large Cars,2022,4250,EQS,,,EV,174 and 310 kW AC 3-Phase,MBX,,0.0,
0.0791999999999999,0.0,8.25,104,103.5003,32.5651,101,101.1657,33.3166,All-Wheel Drive,907,,750,Electricity,Electricity,10,98,98.4515,34.2351,0,0,46331,0,0,Mercedes-Benz,EQB 300 4matic,0,0,243,248.0,0.0,236.0,0.0,Automatic (A1),139.362,132.6042,Small Sport Utility Vehicle 4WD,2022,5500,EQB,,,EV,72 and 96 kW AC 3-Phase,MBX,,0.0,
0.0839999999999999,0.0,8.25,98,98.0,34.0,96,96.0,35.0,All-Wheel Drive,908,,800,Electricity,Electricity,10,93,93.0,36.0,0,0,46332,0,12,Mercedes-Benz,EQB 350 4matic,0,102,227,232.1,0.0,220.8,0.0,Automatic (A1),135.3724,128.7,Small Sport Utility Vehicle 4WD,2022,5250,EQB,,,EV,72 and 143 kW AC 3-Phase,MBX,,0.0,
0.0863999999999999,0.0,8.0,99,99.12,34.0042,93,92.8047,36.3182,All-Wheel Drive,40,,800,Electricity,Electricity,10,86,86.1,39.1463,0,0,46512,0,0,Ford,Mustang Mach-E AWD,0,0,224,237.7,0.0,206.5,0.0,Automatic (A1),141.6,123.0,Small Sport Utility Vehicle 4WD,2023,5250,Mustang Mach-E,,,EV,198 and 198 kW AC PMSM,FMX,,0.0,
0.0887999999999999,0.0,10.0,97,97.44,34.5905,92,91.5907,36.7996,All-Wheel Drive,41,,850,Electricity,Electricity,10,85,85.33,39.4996,0,0,46513,0,0,Ford,Mustang Mach-E AWD Extended,0,0,290,306.6,0.0,268.6,0.0,Automatic (A1),139.2,121.9,Small Sport Utility Vehicle 4WD,2023,5000,Mustang Mach-E,,,EV,258 and 258 kW AC PMSM,FMX,,0.0,
0.0815999999999999,0.0,10.1,105,104.51,32.2505,98,98.1474,34.3412,All-Wheel Drive,42,,750,Electricity,Electricity,10,91,91.35,36.8966,0,0,46514,0,0,Ford,MUSTANG MACH-E CAL RT 1 ER AWD,0,0,312,330.4,0.0,288.9,0.0,Automatic (A1),149.3,130.5,Small Sport Utility Vehicle 4WD,2023,5500,Mustang Mach-E,,,EV,258 and 258 kW AC PMSM,FMX,,0.0,
0.096,0.0,10.3,90,90.02,37.4417,84,83.8771,40.1838,All-Wheel Drive,43,,900,Electricity,Electricity,10,77,77.42,43.5353,0,0,46515,0,0,Ford,Mustang Mach-E GT,0,0,270,288.1,0.0,247.9,0.0,Automatic (A1),128.6,110.6,Small Sport Utility Vehicle 4WD,2023,4750,Mustang Mach-E,,,EV,179 and 179 kW AC PMSM,FMX,,0.0,
0.0984,0.0,10.1,90,89.53,37.6466,82,82.0,41.0,All-Wheel Drive,44,,900,Electricity,Electricity,10,77,76.93,43.8126,0,0,46516,0,0,Ford,Mustang Mach-E GT Performance,0,0,260,277.6,0.0,238.5,0.0,Automatic (A1),127.9,109.9,Small Sport Utility Vehicle 4WD,2023,4750,Mustang Mach-E,,,EV,179 and 179 kW AC PMSM,FMX,,0.0,
0.0791999999999999,0.0,8.1,110,110.18,30.5909,103,103.2242,32.6522,Rear-Wheel Drive,45,,750,Electricity,Electricity,10,96,95.83,35.1717,0,0,46517,0,0,Ford,Mustang Mach-E RWD,0,0,247,262.9,0.0,228.5,0.0,Automatic (A1),157.4,136.9,Small Sport Utility Vehicle 2WD,2023,5500,Mustang Mach-E,,,EV,198 kW AC PMSM,FMX,,0.0,
0.0815999999999999,0.0,10.2,105,105.42,31.9721,99,99.0977,34.0119,Rear-Wheel Drive,46,,750,Electricity,Electricity,10,92,92.33,36.5049,0,0,46518,0,0,Ford,Mustang Mach-E RWD Extended,0,0,310,328.3,0.0,287.6,0.0,Automatic (A1),150.6,131.9,Small Sport Utility Vehicle 2WD,2023,5500,Mustang Mach-E,,,EV,216 kW AC PMSM,FMX,,0.0,
0.1679999999999999,0.0,19.0,49,49.0,69.0,48,48.0,70.0,4-Wheel Drive,2,,1600,Electricity,Electricity,10,46,46.0,72.0,0,0,46519,0,0,Lordstown,Endurance,0,0,174,177.4,0.0,168.7,0.0,Automatic (A1),71.3,67.8,Standard Pickup Trucks 4WD,2023,1250,Endurance,,,EV,"96, 96, 96 and 96 kW AC PMSM",LEV,,0.0,
0.1272,0.0,10.0,62,62.244,54.1498,63,63.2251,53.3095,All-Wheel Drive,356,,1200,Electricity,Electricity,10,64,64.467,52.2826,0,0,46614,0,0,Audi,e-tron S (21/22 inch wheels),0,0,181,0.0,0.0,0.0,0.0,Automatic (A1),84.0,87.0,Standard Sport Utility Vehicle 4WD,2023,3250,e-tron S,,,EV,138 kW Asynchron 3-Phase,VGA,,0.0,
0.1248,0.0,10.0,64,63.5778,53.0138,65,64.7193,52.0787,All-Wheel Drive,357,,1150,Electricity,Electricity,10,66,66.1713,50.936,0,0,46615,0,0,Audi,e-tron S Sportback (21/22 inch wheels),0,0,185,0.0,0.0,0.0,0.0,Automatic (A1),85.8,89.3,Standard Sport Utility Vehicle 4WD,2023,3500,e-tron S,,,EV,138 and 157 kW Asynchron 3-Phase,VGA,,0.0,
0.072,0.0,8.0,115,115.01,29.3061,113,112.9827,29.832,Rear-Wheel Drive,430,,650,Electricity,Electricity,10,111,110.6,30.4747,0,0,46616,0,10,BMW,i4 eDrive35 Gran Coupe (18 inch Wheels),0,90,256,0.0,0.0,0.0,0.0,Automatic (A1),164.3,158.0,Subcompact Cars,2023,6000,i4,,,EV,250 kW EESM,BMX,,0.0,
0.0768,0.0,8.0,107,106.68,31.5945,105,104.6163,32.2177,Rear-Wheel Drive,431,,700,Electricity,Electricity,10,102,102.2,32.9795,0,0,46617,0,10,BMW,i4 eDrive35 Gran Coupe (19 inch Wheels),0,90,235,0.0,0.0,0.0,0.0,Automatic (A1),152.4,146.0,Subcompact Cars,2023,5750,i4,,,EV,250 kW EESM,BMX,,0.0,
0.0815999999999999,0.0,10.0,100,100.2101,33.6343,99,99.3825,33.9144,Rear-Wheel Drive,441,,750,Electricity,Electricity,10,98,98.3893,34.2568,0,0,46618,0,10,BMW,i4 eDrive40 Gran Coupe (19 inch Wheels),0,90,282,0.0,0.0,0.0,0.0,Automatic (A1),143.1,140.5,Subcompact Cars,2023,5500,i4,,,EV,250 kW EESM,BMX,,0.0,
0.0911999999999999,0.0,10.7,96,96.04,35.0948,89,88.7417,37.981,All-Wheel Drive,132,,850,Electricity,Electricity,10,81,81.2,41.5086,0,0,46619,0,24,Cadillac,LYRIQ AWD,0,105,307,0.0,0.0,0.0,0.0,Automatic (A1),137.2,116.0,Small Sport Utility Vehicle 4WD,2023,5000,LYRIQ,,,EV,155 and 220 kW ACPM,GMX,,0.0,
0.0672,0.0,7.5,130,130.0,26.0,121,121.0,28.0,All-Wheel Drive,62,,650,Electricity,Electricity,10,111,111.0,29.6125,0,0,46620,0,11,Hyundai,Ioniq 6 Long range AWD (18 inch Wheels),0,105,316,0.0,0.0,0.0,0.0,Automatic (A1),190.5,162.6,Midsize Cars,2023,6000,Ioniq 6,,,EV,74 and 165 kW PMSM,HYX,,0.0,
0.0791999999999999,0.0,7.5,111,111.0,31.0,103,103.0,32.5202,All-Wheel Drive,63,,750,Electricity,Electricity,10,94,94.0,35.5088,0,0,46621,0,11,Hyundai,Ioniq 6 Long range AWD (20 inch Wheels),0,105,270,0.0,0.0,0.0,0.0,Automatic (A1),160.1,135.6,Midsize Cars,2023,5500,Ioniq 6,,,EV,74 and 165 kW PMSM,HYX,,0.0,
0.0576,0.0,7.5,153,153.0,21.6301,140,140.0,23.5724,Rear-Wheel Drive,60,,550,Electricity,Electricity,10,127,127.0,27.0,0,0,46622,0,11,Hyundai,Ioniq 6 Long range RWD (18 inch Wheels),0,105,361,0.0,0.0,0.0,0.0,Automatic (A1),208.6,173.9,Midsize Cars,2023,6500,Ioniq 6,,,EV,168 kW PMSM,HYX,,0.0,
0.0696,0.0,7.5,129,129.0,26.0,117,117.0,29.0,Rear-Wheel Drive,61,,650,Electricity,Electricity,10,105,105.0,32.0,0,0,46623,0,11,Hyundai,Ioniq 6 Long range RWD (20 inch Wheels),0,105,305,0.0,0.0,0.0,0.0,Automatic (A1),178.6,145.0,Midsize Cars,2023,6000,Ioniq 6,,,EV,168 kW PMSM,HYX,,0.0,
0.06,0.0,6.1,151,151.0,21.7381,135,135.0,25.0,Rear-Wheel Drive,59,,550,Electricity,Electricity,10,120,120.0,28.0,0,0,46624,0,11,Hyundai,Ioniq 6 Standard Range RWD,0,105,240,0.0,0.0,0.0,0.0,Automatic (A1),221.5,176.3,Midsize Cars,2023,6500,Ioniq 6,,,EV,111 kW PMSM,HYX,,0.0,
0.096,0.0,10.5,85,84.9637,39.6698,85,84.8774,39.7102,All-Wheel Drive,352,,900,Electricity,Electricity,10,85,84.7721,39.7595,0,0,46908,0,11,Audi,e-tron GT,0,101,249,0.0,0.0,0.0,0.0,Automatic (A2),120.7182,120.4279,Midsize Cars,2024,4750,e-tron GT,,,EV,175 kW PMSM 3-Phase,VGA,,0.0,
0.096,0.0,10.5,85,84.9637,39.6698,85,84.8774,39.7102,All-Wheel Drive,353,,900,Electricity,Electricity,10,85,84.7721,39.7595,0,0,46909,0,11,Audi,RS e-tron GT,0,101,249,0.0,0.0,0.0,0.0,Automatic (A2),120.7182,120.4279,Midsize Cars,2024,4750,RS e-tron GT,,,EV,175 kW PMSM 3-Phase,VGA,,0.0,
0.0791999999999999,0.0,9.0,112,111.86,30.1314,103,103.0925,32.6939,Rear-Wheel Drive,360,,750,Electricity,Electricity,10,94,94.08,35.8259,0,0,46910,0,0,Audi,Q4 40 e-tron,0,0,265,0.0,0.0,0.0,0.0,Automatic (A1),159.8,134.4,Standard Sport Utility Vehicle 2WD,2024,5500,Q4 e-tron,,,EV,150 kW PMSM 3-Phase,VGA,,0.0,
0.0863999999999999,0.0,9.0,97,97.37,34.6154,93,92.5955,36.4003,All-Wheel Drive,358,,800,Electricity,Electricity,10,87,87.36,38.5817,0,0,46911,0,0,Audi,Q4 50 e-tron quattro,0,0,236,0.0,0.0,0.0,0.0,Automatic (A1),139.1,124.8,Standard Sport Utility Vehicle 4WD,2024,5250,Q4 e-tron,,,EV,80 kW Asynchron 3-Phase,VGA,,0.0,
0.0863999999999999,0.0,9.0,100,99.75,33.7895,95,94.8056,35.5517,All-Wheel Drive,359,,800,Electricity,Electricity,10,89,89.39,37.7056,0,0,46912,0,0,Audi,Q4 Sportback 50 e-tron quattro,0,0,242,0.0,0.0,0.0,0.0,Automatic (A1),142.5,127.7,Standard Sport Utility Vehicle 4WD,2024,5250,Q4 e-tron,,,EV,80 kW Asynchron 3-Phase,VGA,,0.0,
0.0984,0.0,16.0,80,80.3781,41.9331,81,81.4532,41.3796,All-Wheel Drive,350,,950,Electricity,Electricity,10,83,82.8069,40.7031,0,0,46913,0,28,Audi,Q8 e-tron quattro,0,103,285,0.0,0.0,0.0,0.0,Automatic (A2),105.9,109.1,Standard Sport Utility Vehicle 4WD,2024,4500,Q8 e-tron,,,EV,141 kW Asynchron 3-Phase,VGA,,0.0,
0.0936,0.0,16.0,84,83.7087,40.2646,86,85.9986,39.1925,All-Wheel Drive,349,,900,Electricity,Electricity,10,89,88.9734,37.8821,0,0,46914,0,27,Audi,Q8 Sportback e-tron ultra quattro,0,102,300,0.0,0.0,0.0,0.0,Automatic (A2),111.3,118.3,Standard Sport Utility Vehicle 4WD,2024,4750,Q8 e-tron,,,EV,172 kW Asynchron 3-Phase,VGA,,0.0,
0.0839999999999999,0.0,8.0,94,93.5758,36.0189,95,95.3124,35.3627,4-Wheel Drive,450,,800,Electricity,Electricity,10,98,97.5244,34.5606,0,0,46915,0,10,BMW,i4 M50 Gran Coupe (19 inch wheels),0,90,269,0.0,0.0,0.0,0.0,Automatic (A1),125.6,130.9,Subcompact Cars,2024,5250,i4,,,EV,230 kW EESM,BMX,,0.0,
0.1008,0.0,8.0,79,79.1967,42.5586,80,79.6627,42.3096,4-Wheel Drive,451,,950,Electricity,Electricity,10,80,80.2397,42.0054,0,0,46916,0,10,BMW,i4 M50 Gran Coupe (20 inch wheels),0,90,227,0.0,0.0,0.0,0.0,Automatic (A1),106.3,107.7,Subcompact Cars,2024,4500,i4,,,EV,230 kW EESM,BMX,,0.0,
0.0744,0.0,8.0,107,107.3655,31.3928,109,108.8249,30.9718,4-Wheel Drive,445,,700,Electricity,Electricity,10,111,110.6634,30.4572,0,0,46917,0,10,BMW,i4 xDrive40 Gran Coupe (18 inch Wheels),0,90,307,0.0,0.0,0.0,0.0,Automatic (A1),146.5,151.0,Subcompact Cars,2024,5750,i4,,,EV,230 kW EESM,BMX,,0.0,
0.0815999999999999,0.0,8.0,98,97.6183,34.5273,99,98.724,34.1406,4-Wheel Drive,446,,750,Electricity,Electricity,10,100,100.11,33.668,0,0,46918,0,10,BMW,i4 xDrive40 Gran Coupe (19 inch Wheels),0,90,279,0.0,0.0,0.0,0.0,Automatic (A1),133.2,136.6,Subcompact Cars,2024,5500,i4,,,EV,190 kW EESM,BMX,,0.0,
0.0672,0.0,7.0,122,121.991,27.6291,120,120.4526,27.982,Rear-Wheel Drive,430,,650,Electricity,Electricity,10,119,118.6242,28.4132,0,0,46919,0,10,BMW,i4 eDrive35 Gran Coupe (18 inch Wheels),0,90,276,0.0,0.0,0.0,0.0,Automatic (A1),170.3,165.6,Subcompact Cars,2024,6000,i4,,,EV,250 kW EESM,BMX,,0.0,
0.0744,0.0,7.0,111,111.3893,30.2587,110,109.5477,30.7674,Rear-Wheel Drive,431,,700,Electricity,Electricity,10,107,107.3779,31.3892,0,0,46920,0,10,BMW,i4 eDrive35 Gran Coupe (19 inch Wheels),0,90,252,0.0,0.0,0.0,0.0,Automatic (A1),155.5,149.9,Subcompact Cars,2024,5750,i4,,,EV,250 kW EESM,BMX,,0.0,
0.0744,0.0,8.0,109,109.4538,30.7938,109,108.9786,30.9281,Rear-Wheel Drive,440,,700,Electricity,Electricity,10,108,108.4033,31.0922,0,0,46921,0,10,BMW,i4 eDrive40 Gran Coupe (18 inch Wheels),0,90,301,0.0,0.0,0.0,0.0,Automatic (A1),156.3,154.8,Subcompact Cars,2024,5750,i4,,,EV,250 kW EESM,BMX,,0.0,
0.0815999999999999,0.0,8.0,100,100.3501,33.5874,100,99.5547,33.8558,Rear-Wheel Drive,441,,750,Electricity,Electricity,10,99,98.5994,34.1838,0,0,46922,0,10,BMW,i4 eDrive40 Gran Coupe (19 inch Wheels),0,90,283,0.0,0.0,0.0,0.0,Automatic (A1),143.3,140.8,Subcompact Cars,2024,5500,i4,,,EV,250 kW EESM,BMX,,0.0,
0.0768,0.0,8.0,104,104.3,32.3154,105,104.6451,32.2089,Rear-Wheel Drive,509,,700,Electricity,Electricity,10,105,105.07,32.0786,0,0,46923,0,11,BMW,i5 eDrive40 Sedan (19 inch Wheels),0,98,295,0.0,0.0,0.0,0.0,Automatic (A1),149.0,150.1,Compact Cars,2024,5750,i5,,,EV,250 kW EESM,BMX,,0.0,
0.0815999999999999,0.0,8.0,99,99.26,33.9563,99,98.529,34.2082,Rear-Wheel Drive,510,,750,Electricity,Electricity,10,98,97.65,34.5161,0,0,46924,0,11,BMW,i5 eDrive40 Sedan (20 inch Wheels),0,98,278,0.0,0.0,0.0,0.0,Automatic (A1),141.8,139.5,Compact Cars,2024,5500,i5,,,EV,250 kW EESM,BMX,,0.0,
0.0839999999999999,0.0,8.0,97,97.16,34.6902,96,95.5532,35.2736,Rear-Wheel Drive,511,,800,Electricity,Electricity,10,94,93.66,35.9865,0,0,46925,0,11,BMW,i5 eDrive40 Sedan (21 inch Wheels),0,98,270,0.0,0.0,0.0,0.0,Automatic (A1),138.8,133.8,Compact Cars,2024,5250,i5,,,EV,250 kW EESM,BMX,,0.0,
0.0887999999999999,0.0,8.0,90,89.7227,37.5658,91,91.0083,37.0351,4-Wheel Drive,525,,850,Electricity,Electricity,10,93,92.6307,36.3864,0,0,46926,0,11,BMW,i5 M60 xDrive Sedan (19 inch Wheels),0,98,256,0.0,0.0,0.0,0.0,Automatic (A1),126.5,130.6,Compact Cars,2024,5000,i5,,,EV,190 kW EESM,BMX,,0.0,
0.0911999999999999,0.0,8.0,89,89.0134,37.8651,89,89.2995,37.7438,4-Wheel Drive,526,,850,Electricity,Electricity,10,90,89.6517,37.5955,0,0,46927,0,11,BMW,i5 M60 xDrive Sedan (20 inch Wheels),0,98,248,0.0,0.0,0.0,0.0,Automatic (A1),125.5,126.4,Compact Cars,2024,5000,i5,,,EV,190 kW EESM,BMX,,0.0,
0.096,0.0,8.0,85,84.545,39.8664,85,85.1147,39.5995,4-Wheel Drive,527,,900,Electricity,Electricity,10,86,85.8217,39.2733,0,0,46928,0,11,BMW,i5 M60 xDrive Sedan (21 inch Wheels),0,98,240,0.0,0.0,0.0,0.0,Automatic (A1),119.2,121.0,Compact Cars,2024,4750,i5,,,EV,190 kW EESM,BMX,,0.0,
0.0887999999999999,0.0,11.0,87,86.5293,38.9521,90,90.223,37.3574,Rear-Wheel Drive,709,,850,Electricity,Electricity,10,95,95.1894,35.4083,0,0,46929,0,11,BMW,i7 eDrive50 Sedan (19 inch Wheels),0,109,321,0.0,0.0,0.0,0.0,Automatic (A1),120.9,133.0,Large Cars,2024,5000,i7,,,EV,335 kW EESM,BMX,,0.0,
0.0936,0.0,11.0,83,83.3802,40.4233,86,86.4263,38.9985,Rear-Wheel Drive,710,,900,Electricity,Electricity,10,90,90.4657,37.2572,0,0,46930,0,11,BMW,i7 eDrive50 Sedan (20 inch Wheels),0,109,301,0.0,0.0,0.0,0.0,Automatic (A1),116.5,126.4,Large Cars,2024,4750,i7,,,EV,335 kW EESM,BMX,,0.0,
0.0911999999999999,0.0,11.0,86,85.8136,39.277,88,88.4783,38.0941,Rear-Wheel Drive,711,,850,Electricity,Electricity,10,92,91.9687,36.6483,0,0,46931,0,11,BMW,i7 eDrive50 Sedan (21 inch Wheels),0,109,311,0.0,0.0,0.0,0.0,Automatic (A1),119.9,128.5,Large Cars,2024,5000,i7,,,EV,335 kW EESM,BMX,,0.0,
0.1056,0.0,11.0,74,73.7753,45.686,77,76.5699,44.0186,All-Wheel Drive,730,,1000,Electricity,Electricity,10,80,80.287,41.9807,0,0,46932,0,11,BMW,i7 M70 xDrive Sedan (20 inch Wheels),0,109,274,0.0,0.0,0.0,0.0,Automatic (A1),103.1,112.2,Large Cars,2024,4250,i7,,,EV,360 kW EESM,BMX,,0.0,
0.1008,0.0,11.0,79,78.5696,42.8983,81,81.1652,41.5264,All-Wheel Drive,731,,950,Electricity,Electricity,10,85,84.5804,39.8497,0,0,46933,0,11,BMW,i7 M70 xDrive Sedan (21 inch Wheels),0,109,291,0.0,0.0,0.0,0.0,Automatic (A1),109.8,118.2,Large Cars,2024,4500,i7,,,EV,190 kW EESM,BMX,,0.0,
0.0911999999999999,0.0,11.0,87,86.9761,38.752,90,89.5307,37.6463,4-Wheel Drive,719,,850,Electricity,Electricity,10,93,92.8644,36.2949,0,0,46934,0,11,BMW,i7 xDrive60 Sedan (19 inch wheels),0,112,317,0.0,0.0,0.0,0.0,Automatic (A1),122.6,130.9,Large Cars,2024,5000,i7,,,EV,190 kW EESM,BMX,,0.0,
0.096,0.0,11.0,82,81.6554,41.2771,84,83.8177,40.2123,4-Wheel Drive,720,,900,Electricity,Electricity,10,87,86.6214,38.9107,0,0,46935,0,11,BMW,i7 xDrive60 Sedan (20 inch wheels),0,112,298,0.0,0.0,0.0,0.0,Automatic (A1),115.1,122.1,Large Cars,2024,4750,i7,,,EV,190 kW EESM,BMX,,0.0,
