start_date,station_name,charging_time_hh_mm_ss,energy_kwh,address_1,address_2,city,state_province,zip_postal_code,fee,model_number,latitude,longitude,geopoint,location
2022-02-20T19:16:08Z,TOWN OF CARY / BOND PARK BH,00:14:08,1.557,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-02-20T13:55:09Z,TOWN OF CARY / BOND PARK BH,00:20:37,1.814,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-02-19T19:25:02Z,TOWN OF CARY / BOND PARK BH,00:37:45,3.958,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-02-19T17:33:42Z,TOWN OF CARY / BOND PARK BH,01:12:59,8.955,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-02-19T16:33:29Z,TOWN OF CARY / TOWN HALL-PWH,00:31:15,3.166,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215),POINT(-78.778816 35.789215)
2022-02-19T16:08:18Z,TOWN OF CARY / DT DECK P2 (2),00:04:25,0.244,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.779701 35.785385),POINT(-78.779701 35.785385)
2022-02-19T13:51:13Z,TOWN OF CARY / TOWN HALL-PWH,00:36:08,2.049,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215),POINT(-78.778816 35.789215)
2022-02-18T20:29:17Z,TOWN OF CARY / TOWN HALL-PWH,01:16:56,6.804,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215),POINT(-78.778816 35.789215)
2022-02-18T12:59:48Z,TOWN OF CARY / BOND PARK BH,01:01:47,3.925,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-02-18T12:27:21Z,TOWN OF CARY / BOND PARK BH,01:17:28,9.364,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-02-17T22:38:57Z,TOWN OF CARY / DT DECK P3 WEST,00:55:34,3.002,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785282,-78.779282,POINT(-78.779282 35.785282),POINT(-78.779282 35.785282)
2022-02-17T11:54:13Z,TOWN OF CARY / BOND PARK BH,00:28:23,1.8,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-02-17T00:14:22Z,TOWN OF CARY / BOND PARK BH,00:00:00,0.0,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-02-16T14:07:54Z,TOWN OF CARY / BOND PARK BH,02:26:20,17.945,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-02-16T13:24:55Z,TOWN OF CARY / BOND PARK BH,01:50:34,6.434,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-02-15T22:09:30Z,TOWN OF CARY / BOND PARK BH,01:28:41,5.185,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-02-15T14:00:17Z,TOWN OF CARY / BOND PARK BH,00:59:35,3.728,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-02-13T20:55:20Z,TOWN OF CARY / DT DECK P3 WEST,01:58:19,11.757,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785282,-78.779282,POINT(-78.779282 35.785282),POINT(-78.779282 35.785282)
2022-02-12T22:13:11Z,TOWN OF CARY / BOND PARK BH,00:49:15,5.43,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-02-12T18:19:59Z,TOWN OF CARY / DT DECK P3 WEST,02:22:09,14.034,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785282,-78.779282,POINT(-78.779282 35.785282),POINT(-78.779282 35.785282)
2022-02-11T21:02:50Z,TOWN OF CARY / DT DECK P3 WEST,00:28:50,2.811,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785282,-78.779282,POINT(-78.779282 35.785282),POINT(-78.779282 35.785282)
2022-02-12T16:18:31Z,TOWN OF CARY / BOND PARK BH,01:13:35,1.317,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-02-11T19:36:02Z,TOWN OF CARY / BOND PARK BH,03:34:27,9.401,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-02-11T14:59:29Z,TOWN OF CARY / BOND PARK BH,02:48:48,18.209,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-02-10T18:23:19Z,TOWN OF CARY / BOND PARK BH,03:53:56,11.68,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-02-10T17:53:33Z,TOWN OF CARY / BOND PARK BH,01:12:31,3.494,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-02-10T16:24:56Z,TOWN OF CARY / DT DECK P2 (2),01:01:33,6.176,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.779701 35.785385),POINT(-78.779701 35.785385)
2022-02-09T13:09:58Z,TOWN OF CARY / TOWN HALL-PWH,01:28:58,4.366,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215),POINT(-78.778816 35.789215)
2022-02-08T19:46:39Z,TOWN OF CARY / BOND PARK BH,03:45:58,9.524,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-02-07T19:56:26Z,TOWN OF CARY / DT DECK P2 (2),01:08:39,6.795,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.779701 35.785385),POINT(-78.779701 35.785385)
2022-02-07T19:29:37Z,TOWN OF CARY / DT DECK P3 WEST,00:54:48,2.974,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785282,-78.779282,POINT(-78.779282 35.785282),POINT(-78.779282 35.785282)
2022-02-07T19:19:38Z,TOWN OF CARY / BOND PARK BH,00:28:00,3.005,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-02-07T15:52:18Z,TOWN OF CARY / BOND PARK BH,01:44:58,6.116,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-02-05T20:47:50Z,TOWN OF CARY / BOND PARK BH,00:50:38,5.454,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-02-05T18:35:52Z,TOWN OF CARY / BOND PARK BH,01:51:15,13.48,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-02-05T20:45:27Z,TOWN OF CARY / BOND PARK BH,00:00:00,0.0,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-02-05T16:42:02Z,TOWN OF CARY / BOND PARK BH,01:59:46,6.986,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-02-05T13:57:49Z,TOWN OF CARY / TOWN HALL-PWH,00:12:35,0.71,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215),POINT(-78.778816 35.789215)
2022-02-05T12:50:20Z,TOWN OF CARY / BOND PARK BH,01:05:40,7.845,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-02-02T19:23:29Z,TOWN OF CARY / DT DECK P2 (2),02:04:20,6.444,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.779701 35.785385),POINT(-78.779701 35.785385)
2022-02-02T16:33:03Z,TOWN OF CARY / DT DECK P2 (2),00:51:32,5.211,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.779701 35.785385),POINT(-78.779701 35.785385)
2022-02-02T14:11:11Z,TOWN OF CARY / BOND PARK BH,01:49:55,3.169,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-02-01T22:26:33Z,TOWN OF CARY / DT DECK P2 (2),03:30:07,12.301,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.779701 35.785385),POINT(-78.779701 35.785385)
2022-02-01T17:25:56Z,TOWN OF CARY / DT DECK P3 WEST,03:28:08,20.764,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785282,-78.779282,POINT(-78.779282 35.785282),POINT(-78.779282 35.785282)
2022-02-01T23:06:47Z,TOWN OF CARY / DT DECK P3 WEST,00:57:11,5.714,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785282,-78.779282,POINT(-78.779282 35.785282),POINT(-78.779282 35.785282)
2022-02-01T21:51:48Z,TOWN OF CARY / BOND PARK BH,00:46:10,1.792,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-02-01T14:19:41Z,TOWN OF CARY / BOND PARK BH,00:42:48,4.609,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-01-30T15:22:55Z,TOWN OF CARY / BOND PARK BH,00:32:39,1.267,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-01-29T17:40:27Z,TOWN OF CARY / BOND PARK BH,00:34:21,4.189,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-01-29T14:27:15Z,TOWN OF CARY / BOND PARK BH,01:56:36,11.67,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-01-28T14:19:51Z,TOWN OF CARY / BOND PARK BH,00:39:44,2.507,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-02-01T20:19:57Z,TOWN OF CARY / BOND PARK BH,00:15:30,1.876,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-02-01T14:03:36Z,TOWN OF CARY / TOWN HALL-PWH,01:28:53,7.532,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215),POINT(-78.778816 35.789215)
2022-01-31T14:21:54Z,TOWN OF CARY / TOWN HALL-PWH,03:31:50,19.032,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215),POINT(-78.778816 35.789215)
2022-01-29T14:05:50Z,TOWN OF CARY / TOWN HALL-PWH,00:23:07,1.293,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215),POINT(-78.778816 35.789215)
2022-01-27T01:18:44Z,TOWN OF CARY / TOWN HALL-PWH,01:12:58,3.688,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215),POINT(-78.778816 35.789215)
2022-01-30T22:23:08Z,TOWN OF CARY / BOND PARK BH,02:40:21,8.937,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-01-30T20:15:47Z,TOWN OF CARY / BOND PARK BH,00:58:30,7.084,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-01-26T22:45:23Z,TOWN OF CARY / BOND PARK BH,00:34:13,4.1,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-01-26T20:04:19Z,TOWN OF CARY / BOND PARK BH,02:58:03,9.227,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-01-29T19:37:11Z,TOWN OF CARY / DT DECK P3 WEST,00:24:41,2.424,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785282,-78.779282,POINT(-78.779282 35.785282),POINT(-78.779282 35.785282)
2022-01-29T16:42:47Z,TOWN OF CARY / DT DECK P3 WEST,01:51:33,8.097,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785282,-78.779282,POINT(-78.779282 35.785282),POINT(-78.779282 35.785282)
2022-01-28T22:24:31Z,TOWN OF CARY / DT DECK P3 WEST,03:09:56,10.102,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785282,-78.779282,POINT(-78.779282 35.785282),POINT(-78.779282 35.785282)
2022-01-28T02:39:06Z,TOWN OF CARY / DT DECK P3 WEST,05:46:35,22.788,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785282,-78.779282,POINT(-78.779282 35.785282),POINT(-78.779282 35.785282)
2022-01-28T01:12:23Z,TOWN OF CARY / DT DECK P3 WEST,00:54:00,2.722,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785282,-78.779282,POINT(-78.779282 35.785282),POINT(-78.779282 35.785282)
2022-01-27T17:21:11Z,TOWN OF CARY / DT DECK P3 WEST,05:17:53,31.387,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785282,-78.779282,POINT(-78.779282 35.785282),POINT(-78.779282 35.785282)
2022-01-25T22:36:49Z,TOWN OF CARY / DT DECK P3 WEST,00:00:00,0.0,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785282,-78.779282,POINT(-78.779282 35.785282),POINT(-78.779282 35.785282)
2022-01-25T23:34:32Z,TOWN OF CARY / TOWN HALL-PWH,01:04:07,6.33,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215),POINT(-78.778816 35.789215)
2022-01-20T19:57:56Z,TOWN OF CARY / DT DECK P3 WEST,16:06:07,72.626,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785282,-78.779282,POINT(-78.779282 35.785282),POINT(-78.779282 35.785282)
2022-01-21T05:25:19Z,TOWN OF CARY / DT DECK P4,00:00:00,0.0,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.783203,-78.779366,POINT(-78.779366 35.783203),POINT(-78.779366 35.783203)
2022-01-20T17:23:58Z,TOWN OF CARY / DT DECK P4,00:56:29,3.853,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.783203,-78.779366,POINT(-78.779366 35.783203),POINT(-78.779366 35.783203)
2022-01-20T03:03:46Z,TOWN OF CARY / TOWN HALL-PWH,00:38:44,1.972,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215),POINT(-78.778816 35.789215)
2022-01-19T15:09:37Z,TOWN OF CARY / DT DECK P2 (1),01:55:12,10.68,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785446,-78.779411,POINT(-78.779411 35.785446),POINT(-78.779411 35.785446)
2022-01-18T20:38:27Z,TOWN OF CARY / BOND PARK BH,00:28:37,3.477,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-01-18T02:28:24Z,TOWN OF CARY / DT DECK P3 WEST,00:49:35,2.505,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785282,-78.779282,POINT(-78.779282 35.785282),POINT(-78.779282 35.785282)
2022-01-17T21:38:04Z,TOWN OF CARY / BOND PARK BH,01:15:15,9.049,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-01-17T15:00:32Z,TOWN OF CARY / BOND PARK BH,00:42:16,2.466,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-01-16T20:47:20Z,TOWN OF CARY / DT DECK P2 (1),01:26:02,4.111,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785446,-78.779411,POINT(-78.779411 35.785446),POINT(-78.779411 35.785446)
2022-01-15T21:35:45Z,TOWN OF CARY / DT DECK P2 (1),00:41:29,2.304,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785446,-78.779411,POINT(-78.779411 35.785446),POINT(-78.779411 35.785446)
2022-01-15T19:31:51Z,TOWN OF CARY / DT DECK P3 WEST,02:41:35,16.315,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785282,-78.779282,POINT(-78.779282 35.785282),POINT(-78.779282 35.785282)
2022-01-15T16:29:58Z,TOWN OF CARY / BOND PARK BH,02:18:39,6.932,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-01-15T18:34:57Z,TOWN OF CARY / DT DECK P3 WEST,00:00:00,0.0,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785282,-78.779282,POINT(-78.779282 35.785282),POINT(-78.779282 35.785282)
2022-01-14T23:09:14Z,TOWN OF CARY / DT DECK P2 (1),03:53:15,24.067,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785446,-78.779411,POINT(-78.779411 35.785446),POINT(-78.779411 35.785446)
2022-01-14T23:08:49Z,TOWN OF CARY / DT DECK P3 WEST,00:00:00,0.0,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785282,-78.779282,POINT(-78.779282 35.785282),POINT(-78.779282 35.785282)
2022-01-14T17:04:35Z,TOWN OF CARY / TOWN HALL-PWH,02:16:23,13.935,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215),POINT(-78.778816 35.789215)
2022-01-05T22:03:59Z,TOWN OF CARY / DT DECK P3 WEST,00:00:00,0.0,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785282,-78.779282,POINT(-78.779282 35.785282),POINT(-78.779282 35.785282)
2022-01-13T17:59:55Z,TOWN OF CARY / TOWN HALL-PWH,03:15:20,20.127,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215),POINT(-78.778816 35.789215)
2022-01-13T13:47:00Z,TOWN OF CARY / BOND PARK BH,00:45:02,5.292,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-01-13T03:20:46Z,TOWN OF CARY / TOWN HALL-PWH,00:46:35,2.361,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215),POINT(-78.778816 35.789215)
2022-01-11T02:36:59Z,TOWN OF CARY / DT DECK P4,05:00:14,30.705,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.783203,-78.779366,POINT(-78.779366 35.783203),POINT(-78.779366 35.783203)
2022-01-11T18:23:03Z,TOWN OF CARY / BOND PARK BH,00:20:57,1.285,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-01-11T14:50:12Z,TOWN OF CARY / BOND PARK BH,00:22:08,1.378,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-01-10T18:16:15Z,TOWN OF CARY / BOND PARK BH,02:10:55,14.352,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-01-10T18:47:09Z,TOWN OF CARY / TOWN HALL-PWH,01:26:59,8.921,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215),POINT(-78.778816 35.789215)
2022-01-09T15:32:26Z,TOWN OF CARY / BOND PARK BH,00:37:35,2.149,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-01-08T18:27:43Z,TOWN OF CARY / BOND PARK BH,00:23:55,1.494,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-01-08T16:42:07Z,TOWN OF CARY / TOWN HALL-PWH,01:46:57,11.072,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215),POINT(-78.778816 35.789215)
2022-01-07T19:00:49Z,TOWN OF CARY / BOND PARK BH,00:59:09,2.499,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-01-07T01:12:57Z,TOWN OF CARY / DT DECK P4,02:19:42,7.843,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.783203,-78.779366,POINT(-78.779366 35.783203),POINT(-78.779366 35.783203)
2022-01-06T17:19:51Z,TOWN OF CARY / TOWN HALL-PWH,01:17:16,4.295,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215),POINT(-78.778816 35.789215)
2022-01-06T01:55:40Z,TOWN OF CARY / DT DECK P4,00:36:14,1.837,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.783203,-78.779366,POINT(-78.779366 35.783203),POINT(-78.779366 35.783203)
