start_date,station_na,charging_t,energy_kwh,address_1,address_2,city,state_prov,zip_postal,fee,model_numb,latitude,longitude,location
2022-05-17T13:17:59Z,TOWN OF CARY / DT DECK P2 (2),2:30:48,15.579,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-05-17T01:37:17Z,TOWN OF CARY / TOWN HALL-PWH,0:48:12,2.416,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-05-16T12:35:48Z,TOWN OF CARY / BOND PARK BH,2:48:58,8.409,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-05-16T12:16:38Z,TOWN OF CARY / TOWN HALL-PWH,2:53:45,4.694,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-05-15T16:46:36Z,TOWN OF CARY / DT DECK P2 (2),3:28:22,10.339,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-05-15T21:30:29Z,TOWN OF CARY / TOWN HALL-PWH,2:56:04,17.911,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-05-15T19:47:06Z,TOWN OF CARY / BOND PARK BH,2:18:07,16.867,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-05-15T15:33:42Z,TOWN OF CARY / BOND PARK BH,1:52:48,13.314,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-05-15T15:08:22Z,TOWN OF CARY / DT DECK P2 (2),0:50:04,5.158,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-05-14T21:34:05Z,TOWN OF CARY / DT DECK P2 (2),1:58:43,12.368,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-05-14T20:37:13Z,TOWN OF CARY / TOWN HALL-PWH,2:04:40,11.877,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-05-14T20:13:15Z,TOWN OF CARY / BOND PARK BH,1:08:54,7.439,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-05-14T15:53:40Z,TOWN OF CARY / DT DECK P4,1:37:35,5.679,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.783203,-78.779366,POINT(-78.7793660000 35.7832030000)
2022-05-14T00:24:14Z,TOWN OF CARY / DT DECK P4,1:34:29,4.752,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.783203,-78.779366,POINT(-78.7793660000 35.7832030000)
2022-05-14T00:47:23Z,TOWN OF CARY / DT DECK P2 (2),0:08:47,0.544,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-05-13T15:19:30Z,TOWN OF CARY / BOND PARK BH,1:28:41,4.083,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-05-13T15:01:38Z,TOWN OF CARY / BOND PARK BH,0:47:16,2.934,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-05-13T13:25:05Z,TOWN OF CARY / BOND PARK BH,1:04:55,2.624,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-05-12T23:58:06Z,TOWN OF CARY / DT DECK P2 (2),10:24:08,51.776,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-05-12T20:55:43Z,TOWN OF CARY / DT DECK P2 (2),1:21:30,4.455,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-05-12T20:18:27Z,TOWN OF CARY / DT DECK P2 (2),0:35:46,3.552,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-05-12T15:04:05Z,TOWN OF CARY / BOND PARK BH,2:31:17,8.851,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-05-11T21:00:06Z,TOWN OF CARY / TOWN HALL-PWH,3:02:28,15.384,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-05-11T19:27:58Z,TOWN OF CARY / BOND PARK BH,1:05:45,7.104,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-05-11T19:00:11Z,TOWN OF CARY / DT DECK P2 (2),0:19:54,1.974,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-05-11T17:24:06Z,TOWN OF CARY / BOND PARK BH,1:34:51,9.587,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-05-11T15:57:28Z,TOWN OF CARY / TOWN HALL-PWH,2:25:46,14.872,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-05-11T18:19:13Z,TOWN OF CARY / DT DECK P2 (2),0:00:00,0,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-05-11T13:39:24Z,TOWN OF CARY / DT DECK P2 (2),4:15:56,26.235,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-05-10T17:18:42Z,TOWN OF CARY / DT DECK P2 (2),1:50:47,11.348,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-05-10T16:27:08Z,TOWN OF CARY / BOND PARK BH,0:28:51,3.311,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-05-10T13:14:02Z,TOWN OF CARY / DT DECK P2 (2),3:04:45,19.569,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-05-09T18:32:05Z,TOWN OF CARY / BOND PARK BH,3:17:46,14.771,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-05-09T10:55:07Z,TOWN OF CARY / TOWN HALL-PWH,4:51:51,28.213,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-05-09T13:00:19Z,TOWN OF CARY / TOWN HALL-PWH,3:25:34,19.183,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-05-08T22:16:34Z,TOWN OF CARY / DT DECK P2 (2),1:39:56,7.464,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-05-07T19:09:43Z,TOWN OF CARY / TOWN HALL-PWH,1:44:34,10.392,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-05-07T18:05:23Z,TOWN OF CARY / BOND PARK BH,1:50:27,13.442,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-05-07T17:51:37Z,TOWN OF CARY / TOWN HALL-PWH,0:50:06,2.681,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-05-07T15:03:27Z,TOWN OF CARY / BOND PARK BH,0:52:40,5.681,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-05-07T15:28:47Z,TOWN OF CARY / DT DECK P4,0:00:00,0,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.783203,-78.779366,POINT(-78.7793660000 35.7832030000)
2022-05-07T13:19:04Z,TOWN OF CARY / TOWN HALL-PWH,0:50:05,2.782,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-05-07T00:58:12Z,TOWN OF CARY / DT DECK P4,0:00:00,0,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.783203,-78.779366,POINT(-78.7793660000 35.7832030000)
2022-05-06T22:02:37Z,TOWN OF CARY / TOWN HALL-PWH,1:54:06,11.703,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-05-06T22:49:24Z,TOWN OF CARY / BOND PARK BH,0:50:30,6.073,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-05-06T16:12:00Z,TOWN OF CARY / DT DECK P2 (2),1:33:10,4.149,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-05-05T23:20:42Z,TOWN OF CARY / DT DECK P2 (2),1:46:28,5.671,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-05-05T21:54:00Z,TOWN OF CARY / BOND PARK BH,2:59:49,21.181,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-05-05T12:41:22Z,TOWN OF CARY / TOWN HALL-PWH,2:56:50,4.507,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-05-04T19:12:32Z,TOWN OF CARY / TOWN HALL-PWH,8:05:38,49.001,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-05-04T21:31:31Z,TOWN OF CARY / BOND PARK BH,2:48:11,19.836,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-05-04T18:11:46Z,TOWN OF CARY / BOND PARK BH,1:00:53,6.612,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-05-04T13:48:27Z,TOWN OF CARY / BOND PARK BH,1:01:58,6.858,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-05-03T21:16:46Z,TOWN OF CARY / DT DECK P2 (1),0:00:00,0,113 Walnut St,,Cary,North Carolina,27511,0,CT4025-HD-GW,35.785446,-78.779411,POINT(-78.7794110000 35.7854460000)
2022-05-03T15:48:03Z,TOWN OF CARY / DT DECK P2 (2),0:37:08,1.931,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-05-03T11:48:29Z,TOWN OF CARY / BOND PARK BH,2:35:03,7.854,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-05-02T23:32:06Z,TOWN OF CARY / BOND PARK BH,0:02:32,0.111,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-05-02T19:02:59Z,TOWN OF CARY / BOND PARK BH,1:52:42,13.907,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-05-02T17:49:39Z,TOWN OF CARY / BOND PARK BH,1:06:32,7.18,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-05-01T18:03:14Z,TOWN OF CARY / TOWN HALL-PWH,0:49:39,4.838,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-04-30T17:44:53Z,TOWN OF CARY / DT DECK P2 (1),7:06:22,42.958,113 Walnut St,,Cary,North Carolina,27511,0,CT4025-HD-GW,35.785446,-78.779411,POINT(-78.7794110000 35.7854460000)
2022-04-30T16:54:23Z,TOWN OF CARY / TOWN HALL-PWH,1:54:50,6.237,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-04-30T15:58:06Z,TOWN OF CARY / DT DECK P2 (2),2:32:32,15.691,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-04-30T16:52:15Z,TOWN OF CARY / TOWN HALL-PWH,1:32:46,9.326,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-04-30T14:52:40Z,TOWN OF CARY / DT DECK P2 (2),0:28:13,2.785,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-04-30T02:41:28Z,TOWN OF CARY / TOWN HALL-PWH,0:32:14,3.279,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-04-29T20:05:57Z,TOWN OF CARY / DT DECK P4,0:31:50,3.103,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.783203,-78.779366,POINT(-78.7793660000 35.7832030000)
2022-04-29T16:24:21Z,TOWN OF CARY / BOND PARK BH,1:36:14,11.284,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-04-28T16:22:19Z,TOWN OF CARY / TOWN HALL-PWH,1:08:06,5.587,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-04-28T00:41:33Z,TOWN OF CARY / DT DECK P2 (2),0:50:50,2.583,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-04-27T21:02:35Z,TOWN OF CARY / DT DECK P4,0:00:00,0,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.783203,-78.779366,POINT(-78.7793660000 35.7832030000)
2022-04-27T13:46:23Z,TOWN OF CARY / TOWN HALL-PWH,2:39:08,14.748,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-04-27T18:38:54Z,TOWN OF CARY / BOND PARK BH,0:19:38,2.125,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-04-27T14:20:07Z,TOWN OF CARY / DT DECK P2 (2),3:07:57,19.548,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-04-26T20:33:42Z,TOWN OF CARY / BOND PARK BH,2:38:54,8.347,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-04-25T12:37:03Z,TOWN OF CARY / TOWN HALL-PWH,7:57:24,47.537,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-04-25T17:49:03Z,TOWN OF CARY / BOND PARK BH,1:51:50,12.959,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-04-25T10:26:09Z,TOWN OF CARY / DT DECK P2 (2),1:07:25,6.488,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-04-24T16:42:12Z,TOWN OF CARY / DT DECK P2 (2),2:43:13,8.059,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-04-24T20:36:43Z,TOWN OF CARY / BOND PARK BH,1:43:10,11.175,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-04-24T18:55:23Z,TOWN OF CARY / BOND PARK BH,0:50:59,6.143,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-04-24T16:43:06Z,TOWN OF CARY / DT DECK P4,0:00:00,0,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.783203,-78.779366,POINT(-78.7793660000 35.7832030000)
2022-04-24T14:26:22Z,TOWN OF CARY / BOND PARK BH,1:59:47,14.391,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-04-24T14:23:09Z,TOWN OF CARY / BOND PARK BH,1:53:57,11.453,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-04-24T14:20:20Z,TOWN OF CARY / BOND PARK BH,0:00:40,0.064,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-04-24T12:54:04Z,TOWN OF CARY / BOND PARK BH,0:16:09,0.918,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-04-23T16:34:37Z,TOWN OF CARY / BOND PARK BH,0:28:08,2.524,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-04-23T15:28:03Z,TOWN OF CARY / BOND PARK BH,1:20:44,9.652,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-04-23T15:13:17Z,TOWN OF CARY / DT DECK P2 (2),0:37:57,3.768,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-04-23T14:52:03Z,TOWN OF CARY / BOND PARK BH,0:56:42,6.771,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-04-22T22:48:28Z,TOWN OF CARY / BOND PARK BH,0:31:47,3.723,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-04-22T10:42:11Z,TOWN OF CARY / TOWN HALL-PWH,1:38:27,10.065,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-04-22T00:23:31Z,TOWN OF CARY / TOWN HALL-PWH,1:33:42,4.629,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-04-20T22:09:27Z,TOWN OF CARY / BOND PARK BH,0:56:41,6.766,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-04-20T19:55:15Z,TOWN OF CARY / DT DECK P2 (2),2:16:47,14.265,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-04-20T18:41:55Z,TOWN OF CARY / DT DECK P2 (2),1:21:21,7.61,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-04-19T20:04:20Z,TOWN OF CARY / TOWN HALL-PWH,0:57:17,5.907,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-04-19T12:20:29Z,TOWN OF CARY / BOND PARK BH,3:56:12,28.651,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-04-19T00:23:04Z,TOWN OF CARY / DT DECK P2 (2),0:49:30,2.519,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-04-18T17:20:44Z,TOWN OF CARY / BOND PARK BH,3:29:25,25.5,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-04-18T10:49:47Z,TOWN OF CARY / TOWN HALL-PWH,1:43:48,10.62,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-04-18T11:17:34Z,TOWN OF CARY / BOND PARK BH,0:59:10,3.461,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-04-18T00:28:18Z,TOWN OF CARY / DT DECK P2 (2),2:26:36,8.296,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-04-17T12:56:35Z,TOWN OF CARY / BOND PARK BH,0:26:30,1.531,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-04-16T18:15:23Z,TOWN OF CARY / BOND PARK BH,1:11:15,4.012,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-04-16T15:05:05Z,TOWN OF CARY / BOND PARK BH,0:43:37,5.298,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-04-16T11:59:47Z,TOWN OF CARY / BOND PARK BH,3:07:28,9.911,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-04-15T23:06:54Z,TOWN OF CARY / BOND PARK BH,1:09:35,8.475,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-04-15T21:43:00Z,TOWN OF CARY / DT DECK P4,1:17:16,7.905,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.783203,-78.779366,POINT(-78.7793660000 35.7832030000)
2022-04-15T17:09:35Z,TOWN OF CARY / BOND PARK BH,1:38:36,4.578,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-04-15T17:22:15Z,TOWN OF CARY / BOND PARK BH,0:41:19,4.079,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-04-14T23:01:24Z,TOWN OF CARY / BOND PARK BH,1:06:37,4.129,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-04-14T19:42:51Z,TOWN OF CARY / BOND PARK BH,0:18:46,2.174,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-04-13T22:15:05Z,TOWN OF CARY / BOND PARK BH,0:56:29,6.74,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-04-13T15:03:47Z,TOWN OF CARY / BOND PARK BH,0:38:14,2.225,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
