Owner Postcode,Vehicle Make,Vehicle Body Type Desc,Count of Vehicle ROIDs
5158,TOYOTA,EARTH MOVING VEHICLE,3
5158,UNITED,TRAILER,82
5158,UNITED,BOAT TRAILER,2
5158,UNITED,TIPPER TRAILER,2
5158,V MOTO,SCOOTER,2
5158,WILMAX,TRAILER,1
5158,YAMAHA,SOLO,94
5158,YAMAHA,SCOOTER,3
5158,YAMAHA,BOAT TRAILER,1
5158,YANMAR,EARTH MOVING VEHICLE,2
5158,APRILIA,SOLO,3
5158,APRILIA,SCOOTER,1
5158,BAOTIAN,SCOOTER,4
5158,BEDFORD,UTILITY,1
5158,BENELLI,SOLO,2
5158,BENTLEY,SEDAN,1
5158,BOLWELL,SCOOTER,6
5158,BROOKER,TRAILER,5
5158,BROOKER,BOAT TRAILER,13
5158,CHESNEY,CARAVAN,1
5158,CITROEN,SEDAN,10
5158,CITROEN,PANEL VAN,1
5158,CITROEN,VAN VEHICLE,1
5158,CITROEN,STATION WAGON,2
5158,CONCEPT,CARAVAN,5
5158,COROMAL,CARAVAN,50
5158,CORONET,CARAVAN,3
5158,DAIMLER,VAN VEHICLE,1
5158,DENNING,CARAVAN VEHICLE,1
5158,DUNBIER,TRAILER,9
5158,DUNBIER,BOAT TRAILER,168
5158,EVERNEW,CARAVAN,1
5158,EZI TOW,TRAILER,2
5158,EZI TOW,BOAT TRAILER,24
5158,HILLMAN,SEDAN,1
5158,HITACHI,EARTH MOVING VEHICLE,1
5158,HYUNDAI,SEDAN,844
5158,HYUNDAI,TRUCK,1
5158,HYUNDAI,PANEL VAN,1
5158,HYUNDAI,VAN VEHICLE,58
5158,HYUNDAI,STATION WAGON,395
5158,HYUNDAI,CHAUFFEURED VEHICLE,3
5158,JTR FAB,TRAILER,2
5158,JURGENS,CARAVAN,10
5158,KARAVAN,BOAT TRAILER,3
5158,KESSNER,TRAILER,73
5158,KESSNER,BOAT TRAILER,3
5158,KESSNER,NOT RECORDED-NON-COMM TRL,1
5158,KINGDOM,CARAVAN,1
5158,KOBELCO,EARTH MOVING VEHICLE,1
5158,KOMATSU,EARTH MOVING VEHICLE,2
5158,LEYLAND,SEDAN,2
5158,LEYLAND,TOURER,2
5158,LEYLAND,TRACTOR,2
5158,LONGJIA,SCOOTER,1
5158,MILLARD,CARAVAN,18
5158,MILLARD,TRAILER,1
5158,MONARCH,CARAVAN,3
5158,OLYMPIC,CARAVAN,7
5158,OLYMPIC,TRAILER,46
5158,OLYMPIC,BOAT TRAILER,5
5158,OLYMPIC,ANIMAL TRANSPORTER TRAILER,5
5158,PACIFIC,CARAVAN,2
5158,PACKARD,SEDAN,2
5158,PACKARD,TOURER,1
5158,PACKARD,UTILITY,1
5158,PEUGEOT,SEDAN,28
5158,PEUGEOT,TOURER,2
5158,PEUGEOT,VAN VEHICLE,3
5158,PEUGEOT,STATION WAGON,7
5158,PIAGGIO,SOLO,4
5158,PIAGGIO,SCOOTER,3
5158,PIONEER,TRAILER,4
5158,PIONEER,ANIMAL TRANSPORTER TRAILER,1
5158,PONTIAC,SEDAN,6
5158,PORSCHE,SEDAN,2
5158,PORSCHE,TOURER,2
5158,PORSCHE,STATION WAGON,5
5158,PREMIER,TRAILER,10
5158,PREMIER,BOAT TRAILER,48
5158,PREMIER,INDUSTRIAL TRAILER,1
5158,PREMIER,NOT RECORDED-NON-COMM TRL,3
5158,RAMBLER,SEDAN,2
5158,RENAULT,SEDAN,36
5158,RENAULT,TOURER,1
5158,RENAULT,VAN VEHICLE,28
5158,RENAULT,STATION WAGON,29
5158,RENAULT,CARAVAN VEHICLE,2
5158,RENAULT,CHAUFFEURED VEHICLE,1
5158,SPECIAL,TRAILER,1
5158,SPECIAL,BOAT TRAILER,3
5158,SUNBEAM,TOURER,1
5158,SUPREME,CARAVAN,10
5158,TRAILIT,CARAVAN,1
5158,TRAILIT,BOAT TRAILER,2
5158,TRIUMPH,SOLO,36
5158,TRIUMPH,SEDAN,1
5158,TRIUMPH,TOURER,1
5158,UNICORN,ANIMAL TRANSPORTER TRAILER,9
5158,VICTORY,SOLO,1
5158,WINDSOR,CARAVAN,32
5158,ALL TYPE,TRAILER,1
5158,BEVERLEY,TRAILER,1
5158,BURSTNER,CARAVAN,1
5158,CADILLAC,SEDAN,2
5158,CADILLAC,TOURER,1
5158,CAVALIER,TRAILER,16
5158,CHEM LOO,INDUSTRIAL TRAILER,2
5158,CHRYSLER,SEDAN,41
5158,CHRYSLER,TOURER,3
5158,CHRYSLER,STATION WAGON,8
5158,CHRYSLER,CHAUFFEURED VEHICLE,1
5158,COMPLETE,CARAVAN,1
5158,CRUSADER,CARAVAN,34
5158,DAIHATSU,SEDAN,21
5158,DAIHATSU,VAN VEHICLE,1
5158,DAIHATSU,STATION WAGON,10
5158,DINKI DI,TRAILER,1
5158,EZYTRAIL,TRAILER,10
5158,FRANKLIN,CARAVAN,5
5158,HOLDFAST,ANIMAL TRANSPORTER TRAILER,1
5158,HOMEMADE,CARAVAN,3
5158,HOMEMADE,TRAILER,356
5158,HOMEMADE,VAN TRAILER,1
5158,HOMEMADE,BOAT TRAILER,58
5158,HOMEMADE,TRANSPORTER TRAILER,1
5158,HOMEMADE,NOT RECORDED-NON-COMM TRL,1
5158,HOMEMADE,ANIMAL TRANSPORTER TRAILER,3
5158,HUSABERG,SOLO,1
5158,KARA KAR,ANIMAL TRANSPORTER TRAILER,1
5158,KAWASAKI,SOLO,64
5158,KAWASAKI,AGRICULTURAL CYCLE,1
5158,LATITUDE,CARAVAN,3
5158,LOADSTAR,TRAILER,1
5158,MAHINDRA,UTILITY,1
5158,MAJESTIC,CARAVAN,1
5158,MASERATI,SEDAN,1
5158,MAVERICK,TRAILER,1
5158,NEWLANDS,CARAVAN,3
5158,NEWSTYLE,TRAILER,2
5158,PLYMOUTH,SEDAN,1
5158,RHINOMAX,CARAVAN,1
5158,ROADSTAR,CARAVAN,6
5158,SEACRAFT,TRAILER,1
5158,SEACRAFT,BOAT TRAILER,1
5158,STANDARD,SOLO,1
5158,STANDARD,ANIMAL TRANSPORTER TRAILER,2
5158,SUNWAGON,CARAVAN,1
5158,SUREWELD,TRAILER,1
5158,TELWATER,TRAILER,1
5158,TELWATER,BOAT TRAILER,24
5158,TIP EASY,TRAILER,1
5158,VISCOUNT,CARAVAN,21
5158,VISCOUNT,TRAILER,1
5158,WANDERER,TRAILER,1
5158,WAYFARER,CARAVAN,1
5158,AUSMARINE,TRAILER,1
5158,AUSMARINE,BOAT TRAILER,17
5158,BOAT-MATE,BOAT TRAILER,1
5158,CHALLENGE,TRAILER,11
5158,CHEVROLET,SEDAN,11
5158,CHEVROLET,TOURER,1
5158,CHEVROLET,UTILITY,1
5158,COMBO IND,TRAILER,1
5158,CRISFLOAT,ANIMAL TRANSPORTER TRAILER,2
5158,DE TOMASO,SEDAN,1
5158,DESERTSKY,CARAVAN,1
5158,DESERTSKY,TRAILER,2
5158,FABROWELD,BOAT TRAILER,1
5158,GM DAEWOO,SEDAN,1
5158,HUSQVARNA,SOLO,6
5158,LAMBRETTA,SCOOTER,1
5158,LIFESTYLE,CARAVAN,1
5158,LIGHTBURN,INDUSTRIAL TRAILER,1
5158,MAXITRANS,SEMI TRAILER,2
5158,MV AGUSTA,SOLO,1
5158,PARAMOUNT,CARAVAN,2
5158,PRATTLINE,CARAVAN,1
5158,SAR MAJOR,TRAILER,48
5158,SIGNATURE,CARAVAN,1
5158,SPACELINE,CARAVAN,10
5158,STATESMAN,SEDAN,7
5158,STATESMAN,CARAVAN,1
5158,TAG-ALONG,LOW LOADER DOLLY,1
5158,TRAILERCO,TRAILER,4
5158,TRAK SHAK,TRAILER,1
5158,TRAVELLER,CARAVAN,12
5158,UNIVERSAL,CARAVAN,2
5158,VICTORIAN,TRAILER,10
5158,ALFA ROMEO,SEDAN,15
5158,ALSTRAILER,TRAILER,2
5158,BOBS PLACE,TRAILER,15
5158,BODY CRAFT,ANIMAL TRANSPORTER TRAILER,1
5158,BUSHWACKER,TRAILER,1
5158,CAMPRANGER,TRAILER,2
5158,CHALLENGER,TRAILER,2
5158,CLARKE W W,TRAILER,2
5158,ECO TOURER,CARAVAN,2
5158,EZI LAUNCH,TRAILER,1
5158,EZI LAUNCH,BOAT TRAILER,1
5158,FOUR WINNS,BOAT TRAILER,1
5158,GOLDSTREAM,CARAVAN,6
5158,GREAT WALL,UTILITY,4
5158,GREAT WALL,STATION WAGON,4
5158,HOR JARMYN,TRAILER,1
5158,JOHN DEERE,TRACTOR,4
5158,LAND ROVER,SEDAN,1
5158,LAND ROVER,TRUCK,1
5158,LAND ROVER,UTILITY,3
5158,LAND ROVER,STATION WAGON,72
5158,MITSUBISHI,BUS,3
5158,MITSUBISHI,SEDAN,723
5158,MITSUBISHI,TRUCK,14
5158,MITSUBISHI,UTILITY,247
5158,MITSUBISHI,PANEL VAN,2
5158,MITSUBISHI,VAN VEHICLE,27
5158,MITSUBISHI,STATION WAGON,851
5158,MITSUBISHI,TIPPER VEHICLE,7
5158,MITSUBISHI,TOURING UTILITY,1
5158,MITSUBISHI,NONCOMMERCIAL-VAN,1
5158,MITSUBISHI,CHAUFFEURED VEHICLE,1
5158,MOTO GUZZI,SOLO,1
5158,NOT LISTED,SOLO,4
5158,NOT LISTED,SEDAN,2
5158,NOT LISTED,TOURER,4
5158,NOT LISTED,CARAVAN,59
5158,NOT LISTED,SCOOTER,1
5158,NOT LISTED,TRACTOR,1
5158,NOT LISTED,TRAILER,437
5158,NOT LISTED,UTILITY,1
5158,NOT LISTED,FORK-LIFT,1
5158,NOT LISTED,TRI CYCLE,1
5158,NOT LISTED,DOG TRAILER,2
5158,NOT LISTED,PIG TRAILER,2
5158,NOT LISTED,VAN VEHICLE,1
5158,NOT LISTED,BOAT TRAILER,94
5158,NOT LISTED,SEMI TRAILER,1
5158,NOT LISTED,AGRICULTURAL CYCLE,1
5158,NOT LISTED,INDUSTRIAL TRAILER,10
5158,NOT LISTED,INDUSTRIAL VEHICLE,1
5158,NOT LISTED,NOT RECORDED-NON-COMM TRL,2
5158,NOT LISTED,ANIMAL TRANSPORTER TRAILER,10
5158,OLDSMOBILE,SEDAN,2
5158,RAM RACING,TRAILER,1
5158,ROADMASTER,CARAVAN,1
5158,ROADMASTER,BOAT TRAILER,2
5158,SSANGYONG ,UTILITY,2
5158,SSANGYONG ,STATION WAGON,5
5158,STUDEBAKER,SEDAN,2
5158,SUNCOASTER,CARAVAN,1
5158,TILTAMATIC,BOAT TRAILER,2
5158,TRAILCRAFT,TRAILER,1
5158,TRAILCRAFT,BOAT TRAILER,2
5158,TRAVELHOME,CARAVAN,2
5158,VOLKSWAGEN,SEDAN,254
5158,VOLKSWAGEN,TOURER,3
5158,VOLKSWAGEN,UTILITY,49
5158,VOLKSWAGEN,PANEL VAN,7
5158,VOLKSWAGEN,VAN VEHICLE,23
5158,VOLKSWAGEN,STATION WAGON,105
5158,VOLKSWAGEN,CARAVAN VEHICLE,2
5158,VOLKSWAGEN,CHAUFFEURED VEHICLE,2
5158,ZEPPEL ENG,TRAILER,1
5158,ATLAS COPCO,INDUSTRIAL TRAILER,1
5158,AUSTRAILERS,TRAILER,4
5158,B C TRAILER,TRAILER,6
5158,BUILT TOUGH,TRAILER,12
5158,CATERPILLAR,INDUSTRIAL VEHICLE,1
5158,CATERPILLAR,EARTH MOVING VEHICLE,8
5158,CHAMBERLAIN,TRACTOR,1
5158,DAVID BROWN,TRACTOR,1
5158,DIAMOND REO,TRAILER,1
5158,FAR HORIZON,CARAVAN,3
5158,FAR HORIZON,TRAILER,1
5158,FAR HORIZON,PIG TRAILER,1
5158,GOLDSTAR RV,CARAVAN,7
5158,ISLAND STAR,CARAVAN,14
5158,J R COLLINS,TRAILER,1
5158,JB CARAVANS,CARAVAN,3
5158,LAMBORGHINI,TOURER,1
5158,LUXURY LINE,CARAVAN,1
5158,MIEGEL BROS,TRAILER,2
5158,RANGE ROVER,STATION WAGON,4
5158,RAPID STEEL,TRAILER,3
5158,ROLLS-ROYCE,SEDAN,3
5158,ROYAL FLAIR,CARAVAN,1
5158,SA TRAILERS,TRAILER,4
5158,SNOWY RIVER,CARAVAN,1
5158,AVAN CAMPERS,CARAVAN,27
5158,BUSH TRACKER,CARAVAN,1
5158,EASY TRAILER,TRAILER,4
5158,FREIGHTLINER,PRIME MOVER,2
5158,GOLDEN EAGLE,CARAVAN,1
5158,MOBILE SKIPS,TRAILER,1
5158,PECC PTY LTD,TRAILER,1
5158,PRM TRAILERS,TRAILER,1
5158,R V TRAILERS,TIPPER TRAILER,1
5158,THE FLOATMAN,ANIMAL TRANSPORTER TRAILER,2
5158,WESTERN STAR,PRIME MOVER,1
5158,ELITE CAMPERS,CARAVAN,2
5158,ELITE CAMPERS,TRAILER,1
5158,MARKET DIRECT,CARAVAN,2
5158,MARKET DIRECT,TRAILER,18
5158,MERCEDES BENZ,SEDAN,150
5158,MERCEDES BENZ,TRUCK,1
5158,MERCEDES BENZ,TOURER,6
5158,MERCEDES BENZ,UTILITY,4
5158,MERCEDES BENZ,PANEL VAN,1
5158,MERCEDES BENZ,VAN VEHICLE,19
5158,MERCEDES BENZ,STATION WAGON,36
5158,MERCEDES BENZ,TIPPER VEHICLE,1
5158,MERCEDES BENZ,CARAVAN VEHICLE,6
5158,ROYAL ENFIELD,SOLO,9
5158,SOUTHERN STAR,CARAVAN,1
5158,TAYLOR FLOATS,ANIMAL TRANSPORTER TRAILER,2
5158,TRACK TRAILER,CARAVAN,2
5158,TRACK TRAILER,TRAILER,1
5158,TRAILERS 2000,TRAILER,3
5158,WD CUSTOM FAB,BOAT TRAILER,1
5158,B & M TRAILERS,TRAILER,1
5158,BASIC TRAILERS,TRAILER,6
5158,BASIC TRAILERS,TIPPER TRAILER,2
5158,CAMERON CANVAS,CARAVAN,1
5158,CAMERON CANVAS,TRAILER,14
5158,HJM MOTOR BODY,TRAILER,1
5158,KI KI ENGINEER,TRAILER,1
5158,M & T TRAILERS,TRAILER,14
5158,N E MECHANICAL,TRAILER,1
5158,PRIME TRAILERS,CARAVAN,1
5158,PRIME TRAILERS,TRAILER,6
5158,PRIME TRAILERS,PIG TRAILER,2
5158,PRIME TRAILERS,TIPPER TRAILER,1
5158,AUSTRAL DENNING,BOAT TRAILER,1
5158,HARLEY DAVIDSON,SOLO,94
5158,LIBERTY CAMPERS,TRAILER,2
5158,MASSEY FERGUSON,TRACTOR,2
5158,TRAILER FACTORY,TRAILER,28
5158,BILLABONG CUSTOM,CARAVAN,5
5158,COMPASS CARAVANS,CARAVAN,3
5158,JK RACE TRAILERS,TRAILER,3
5158,NEW AGE CARAVANS,CARAVAN,12
5158,OCEANIC TRAILERS,BOAT TRAILER,2
5158,RETREAT CARAVANS,CARAVAN,6
5158,AUSWIDE EQUIPMENT,TRAILER,2
5158,BLUE SKY CARAVANS,CARAVAN,1
5158,COMPLETE CAMPSITE,CARAVAN,1
5158,GALVTECH TRAILERS,TRAILER,1
5158,GRAND GM CARAVANS,CARAVAN,3
5158,IMPERIAL CARAVANS,CARAVAN,2
5158,KIMBERLEY KAMPERS,TRAILER,3
5158,MINLATON ENGINEER,BOAT TRAILER,1
5158,SCHAEFER TRAILERS,TRAILER,1
5158,SPITFIRE TRAILERS,TRAILER,1
5158,SPITFIRE TRAILERS,BOAT TRAILER,1
5158,STOCKMAN PRODUCTS,TRAILER,1
5158,SUNCOAST CARAVANS,CARAVAN,2
5158,TRAILER SOLUTIONS,TRAILER,3
5158,ADVENTURA CARAVANS,CARAVAN,1
5158,ARMSTRONG SIDDELEY,SEDAN,1
5158,ESSENTIAL CARAVANS,CARAVAN,3
5158,AUSTRALIAN TRAILERS,TRAILER,8
5158,AUSTRALIAN TRAILERS,BOAT TRAILER,3
5158,ENGINEERING WITH US,TRAILER,2
5158,HILLS EQUIP SERVICES,TRAILER,3
5158,HILLS EQUIP SERVICES,TRANSPORTER TRAILER,1
5158,NAUTIC STAR TRAILERS,BOAT TRAILER,1
5158,CONSTRUCT ENGINEERING,BOAT TRAILER,1
5158,IFOR WILLIAMS TRAILERS,ANIMAL TRANSPORTER TRAILER,4
5158,MOUNTAIN TRAIL CAMPERS,CARAVAN,1
5158,GEELONG STANDARD TRAILERS,TRAILER,1
5159,MG,SEDAN,13
5159,MG,TOURER,33
5159,MG,STATION WAGON,5
5159,ATA,TRAILER,1
5159,BMW,SOLO,55
5159,BMW,SEDAN,212
5159,BMW,TOURER,9
5159,BMW,SIDECAR,1
5159,BMW,STATION WAGON,84
5159,BSA,SOLO,7
5159,CTE,SEMI TRAILER,1
5159,CUB,CARAVAN,11
5159,CUB,TRAILER,7
5159,GWT,TRAILER,1
5159,HMF,TRAILER,1
5159,JCB,FORK-LIFT,2
5159,JCB,EARTH MOVING VEHICLE,1
5159,JST,TRAILER,5
5159,KIA,SEDAN,545
5159,KIA,UTILITY,3
5159,KIA,PANEL VAN,2
5159,KIA,VAN VEHICLE,6
5159,KIA,STATION WAGON,373
5159,KIA,CARAVAN VEHICLE,1
5159,KIA,CHAUFFEURED VEHICLE,5
5159,KRS,BOAT TRAILER,1
5159,KTM,SOLO,38
5159,LDV,UTILITY,3
5159,LDV,VAN VEHICLE,3
5159,LDV,STATION WAGON,2
5159,NSU,CARAVAN,3
5159,PBL,TRAILER,2
5159,SWM,SOLO,1
5159,SYM,SCOOTER,1
5159,TBW,CARAVAN,1
5159,TGB,SCOOTER,1
5159,TTA,TRAILER,1
5159,ASIA,SOLO,1
5159,AUDI,SEDAN,95
5159,AUDI,TOURER,2
5159,AUDI,STATION WAGON,39
5159,BJAM,TRAILER,3
5159,CASE,TRACTOR,2
5159,CASE,EARTH MOVING VEHICLE,1
5159,FIAT,SEDAN,27
5159,FIAT,TOURER,2
5159,FIAT,TRACTOR,1
5159,FIAT,PANEL VAN,1
5159,FIAT,VAN VEHICLE,5
5159,FIAT,STATION WAGON,5
5159,FIAT,CARAVAN VEHICLE,10
5159,FORD,SEDAN,1132
5159,FORD,TRUCK,9
5159,FORD,TOURER,8
5159,FORD,TRACTOR,1
5159,FORD,UTILITY,435
5159,FORD,PANEL VAN,8
5159,FORD,VAN VEHICLE,56
5159,FORD,STATION WAGON,492
5159,FORD,TIPPER VEHICLE,1
5159,FORD,CARAVAN VEHICLE,9
5159,FORD,TOURING UTILITY,1
5159,FORD,CHAUFFEURED VEHICLE,2
5159,FUSO,BUS,1
5159,FUSO,TRUCK,6
5159,FUSO,PRIME MOVER,1
5159,FUSO,VAN VEHICLE,1
5159,FUSO,TIPPER VEHICLE,2
5159,FUSO,INDUSTRIAL VEHICLE,1
5159,GOLF,CARAVAN,6
5159,HINO,TRUCK,28
5159,HINO,TIPPER VEHICLE,2
5159,JAWA,TRAILER,1
5159,JAWA,BOAT TRAILER,1
5159,JEEP,SEDAN,6
5159,JEEP,TOURER,1
5159,JEEP,UTILITY,1
5159,JEEP,STATION WAGON,181
5159,LADA,STATION WAGON,1
5159,MACK,TRUCK,1
5159,MACK,TIPPER VEHICLE,2
5159,MARS,CARAVAN,1
5159,MARS,TRAILER,19
5159,MINI,SEDAN,28
5159,MINI,UTILITY,1
5159,MINI,STATION WAGON,4
5159,NOVA,CARAVAN,4
5159,OPEL,SEDAN,2
5159,OPEL,CARAVAN,2
5159,OPUS,TRAILER,1
5159,ROMA,CARAVAN,4
5159,ROMA,TRAILER,1
5159,SAAB,SEDAN,14
5159,SAAB,TOURER,1
5159,SAME,TRACTOR,3
5159,TREG,CARAVAN,1
5159,TREG,TRAILER,73
5159,TREG,BOAT TRAILER,2
5159,TREG,NOT RECORDED-NON-COMM TRL,1
5159,YORK,CARAVAN,3
5159,YORK,TRAILER,1
5159,YORK,BOAT TRAILER,1
5159,ADRIA,CARAVAN,2
5159,ALDOM,TRAILER,1
5159,ARIEL,SOLO,1
5159,ARIEL,SIDECAR,1
5159,ARROW,CARAVAN,1
5159,ARROW,TRAILER,55
5159,ARROW,INDUSTRIAL TRAILER,1
5159,BOMAG,INDUSTRIAL VEHICLE,1
5159,BUELL,SOLO,2
5159,BUICK,SEDAN,4
5159,CHERY,STATION WAGON,1
5159,CLARK,FORK-LIFT,1
5159,COWIE,TRAILER,1
5159,DARIO,CARAVAN,3
5159,DELTA,TRAILER,23
5159,DEUTZ,TRACTOR,1
5159,DODGE,SEDAN,10
5159,DODGE,TRUCK,2
5159,DODGE,TOURER,1
5159,DODGE,UTILITY,3
5159,DODGE,STATION WAGON,11
5159,EAGLE,TRAILER,10
5159,ESSEX,TOURER,1
5159,EUNOS,SEDAN,1
5159,FOTON,UTILITY,1
5159,GAZAL,CARAVAN,2
5159,GEIST,CARAVAN,2
5159,HAVAL,STATION WAGON,3
5159,HONDA,SOLO,139
5159,HONDA,SEDAN,593
5159,HONDA,TOURER,1
5159,HONDA,SCOOTER,17
5159,HONDA,STATION WAGON,337
5159,HONDA,CHAUFFEURED VEHICLE,2
5159,ISEKI,TRACTOR,3
5159,ISUZU,BUS,1
5159,ISUZU,SEDAN,6
5159,ISUZU,TRUCK,29
5159,ISUZU,UTILITY,69
5159,ISUZU,VAN VEHICLE,1
5159,ISUZU,STATION WAGON,80
5159,ISUZU,TANKER VEHICLE,1
5159,ISUZU,TIPPER VEHICLE,7
5159,ISUZU,TOURING UTILITY,2
5159,IVECO,TRUCK,4
5159,IVECO,VAN VEHICLE,1
5159,IVECO,CARAVAN VEHICLE,4
5159,JAYCO,CARAVAN,337
5159,JAYCO,TRAILER,7
5159,KYMCO,SCOOTER,4
5159,L D K,TRAILER,4
5159,LENCO,TRAILER,5
5159,LEXUS,SEDAN,41
5159,LEXUS,STATION WAGON,20
5159,LEXUS,CHAUFFEURED VEHICLE,1
5159,LOTUS,SEDAN,3
5159,LOTUS,TOURER,2
5159,LOTUS,CARAVAN,13
5159,MAJOR,TRAILER,1
5159,MAZDA,SEDAN,1754
5159,MAZDA,TRUCK,2
5159,MAZDA,TOURER,19
5159,MAZDA,UTILITY,118
5159,MAZDA,VAN VEHICLE,1
5159,MAZDA,STATION WAGON,650
5159,MAZDA,TIPPER VEHICLE,1
5159,MAZDA,CARAVAN VEHICLE,6
5159,MAZDA,CHAUFFEURED VEHICLE,3
5159,Q BIC,SOLO,1
5159,REDCO,TRAILER,2
5159,REDCO,BOAT TRAILER,4
5159,REGAL,CARAVAN,2
5159,RILEY,SEDAN,2
5159,ROVER,SEDAN,8
5159,RYDER,TRAILER,2
5159,SALES,BOAT TRAILER,1
5159,SKODA,SEDAN,13
5159,SKODA,STATION WAGON,28
5159,SKODA,CHAUFFEURED VEHICLE,1
5159,T & R,CARAVAN,1
5159,T & R,TRAILER,24
5159,TESLA,SEDAN,4
5159,TESLA,STATION WAGON,1
5159,TINKA,TRAILER,1
5159,TINKA,BOAT TRAILER,6
5159,TITAN,PIG TRAILER,1
5159,VESPA,SOLO,3
5159,VESPA,SCOOTER,5
5159,VOLVO,BUS,18
5159,VOLVO,SEDAN,23
5159,VOLVO,TRUCK,2
5159,VOLVO,TOURER,1
5159,VOLVO,PRIME MOVER,2
5159,VOLVO,STATION WAGON,38
5159,WARTZ,TRAILER,60
5159,ZETOR,TRACTOR,1
5159,AUNGER,TRAILER,1
5159,AUSTIN,SEDAN,4
5159,AUSTIN,TOURER,6
5159,AUSTIN,CARAVAN VEHICLE,1
5159,BAILEY,CARAVAN,8
5159,BARKER,SEMI TRAILER,1
5159,BOBCAT,EARTH MOVING VEHICLE,11
5159,BOEING,BOAT TRAILER,1
5159,BOOMER,PIG TRAILER,1
5159,BOOMER,SEMI TRAILER,1
5159,BRAAAP,SOLO,1
5159,BROOKS,TRAILER,63
5159,BROOKS,TRANSPORTER TRAILER,2
5159,CFMOTO,SOLO,1
5159,DAELIM,SCOOTER,1
5159,DAEWOO,SEDAN,21
5159,DAEWOO,STATION WAGON,3
5159,DATSUN,SEDAN,16
5159,DUCATI,SOLO,38
5159,ELDDIS,CARAVAN,2
5159,FUSION,CARAVAN,1
5159,GALAXY,CARAVAN,2
5159,GALION,EARTH MOVING VEHICLE,1
5159,HOLDEN,SEDAN,1847
5159,HOLDEN,TRUCK,3
5159,HOLDEN,TOURER,4
5159,HOLDEN,UTILITY,458
5159,HOLDEN,PANEL VAN,9
5159,HOLDEN,VAN VEHICLE,6
5159,HOLDEN,STATION WAGON,701
5159,HOLDEN,CHAUFFEURED VEHICLE,4
5159,HOWARD,TRAILER,1
5159,HUMBER,SEDAN,6
5159,HUMBER,TOURER,1
5159,HUMMER,STATION WAGON,4
5159,HYKING,TRAILER,1
5159,HYKING,BOAT TRAILER,1
5159,HYSTER,FORK-LIFT,4
5159,INDIAN,SOLO,7
5159,JAGUAR,SEDAN,44
5159,JAGUAR,TOURER,3
5159,JAGUAR,STATION WAGON,1
5159,JENDOR,TRAILER,1
5159,JONWIN,TRAILER,7
5159,KOKODA,CARAVAN,5
5159,KUBOTA,EARTH MOVING VEHICLE,17
5159,LAGOON,CARAVAN,1
5159,LAWTON,BOAT TRAILER,1
5159,LEADER,CARAVAN,2
5159,M.F.C.,CARAVAN,1
5159,MACKAY,TRAILER,9
5159,MACKAY,BOAT TRAILER,94
5159,MARLIN,BOAT TRAILER,1
5159,MIGHTY,TRAILER,2
5159,MODERN,TRAILER,623
5159,MODERN,TIPPER TRAILER,3
5159,MORRIS,SEDAN,25
5159,MORRIS,TOURER,1
5159,MORRIS,PANEL VAN,1
5159,NATHAN,TRAILER,6
5159,NISSAN,SEDAN,423
5159,NISSAN,TRUCK,11
5159,NISSAN,TOURER,2
5159,NISSAN,UTILITY,282
5159,NISSAN,FORK-LIFT,1
5159,NISSAN,STATION WAGON,724
5159,NISSAN,TIPPER VEHICLE,1
5159,NISSAN,CARAVAN VEHICLE,5
5159,NISSAN,INDUSTRIAL VEHICLE,1
5159,NORTON,SOLO,2
5159,POLMAC,TRAILER,1
5159,POLMAC,INDUSTRIAL TRAILER,1
5159,PROTON,SEDAN,9
5159,REGENT,CARAVAN,19
5159,REGENT,TRAILER,1
5159,SATURN,TRAILER,4
5159,SCANIA,PRIME MOVER,1
5159,SCANIA,TIPPER VEHICLE,2
5159,SHADOW,TRAILER,2
5159,SINGER,TOURER,1
5159,SPIRIT,CARAVAN,1
5159,SPIRIT,TRAILER,5
5159,SUBARU,SEDAN,637
5159,SUBARU,UTILITY,5
5159,SUBARU,PANEL VAN,1
5159,SUBARU,STATION WAGON,784
5159,SUZUKI,SOLO,81
5159,SUZUKI,SEDAN,420
5159,SUZUKI,TRUCK,2
5159,SUZUKI,TOURER,3
5159,SUZUKI,UTILITY,3
5159,SUZUKI,VAN VEHICLE,3
5159,SUZUKI,STATION WAGON,197
5159,SUZUKI,TOURING UTILITY,1
5159,SUZUKI,CHAUFFEURED VEHICLE,1
5159,SYDNEY,TRAILER,1
5159,TOLEDO,TRAILER,1
5159,TOLEDO,ANIMAL TRANSPORTER TRAILER,1
5159,TOWPAX,TRAILER,4
5159,TOYOTA,BUS,6
5159,TOYOTA,TAXI,3
5159,TOYOTA,SEDAN,2347
5159,TOYOTA,TRUCK,17
5159,TOYOTA,TOURER,2
5159,TOYOTA,UTILITY,485
5159,TOYOTA,FORK-LIFT,1
5159,TOYOTA,PANEL VAN,15
5159,TOYOTA,SMALL BUS,3
5159,TOYOTA,VAN VEHICLE,152
5159,TOYOTA,STATION WAGON,1434
5159,TOYOTA,CARAVAN VEHICLE,19
5159,TOYOTA,TOURING UTILITY,6
5159,TOYOTA,CHAUFFEURED VEHICLE,13
5159,TOYOTA,EARTH MOVING VEHICLE,1
5159,TYMEYE,TRAILER,1
5159,UNITED,TRAILER,95
5159,V MOTO,SCOOTER,3
5159,WACKER,INDUSTRIAL VEHICLE,1
5159,WARLAN,TRAILER,1
5159,WARLAN,BOAT TRAILER,1
