Census year,Block ID,Property ID,Base property ID,Building address,CLUE small area,Parking type,Parking spaces,x coordinate,y coordinate
2020,53,108074,108074,185-199 Queen Street MELBOURNE VIC 3000,Melbourne (CBD),Commercial,98,144.95997,-37.81429
2020,53,110145,110145,170-176 William Street MELBOURNE VIC 3000,Melbourne (CBD),Private,14,144.95822,-37.81492
2020,53,110145,110145,170-176 William Street MELBOURNE VIC 3000,Melbourne (CBD),Residential,4,144.95822,-37.81492
2020,54,101187,101187,392-406 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Commercial,308,144.96174,-37.81422
2020,54,110727,105845,365-367 Little Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Residential,4,144.96198,-37.81376
2020,54,105852,105852,401-405 Little Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Private,12,144.96103,-37.81403
2020,54,108104,108104,184-192 Queen Street MELBOURNE VIC 3000,Melbourne (CBD),Private,19,144.96068,-37.81403
2020,54,108105,108105,178-182 Queen Street MELBOURNE VIC 3000,Melbourne (CBD),Private,15,144.96077,-37.81419
2020,54,108106,108106,174-176 Queen Street MELBOURNE VIC 3000,Melbourne (CBD),Private,9,144.96077,-37.81429
2020,54,108107,108107,166-172 Queen Street MELBOURNE VIC 3000,Melbourne (CBD),Private,12,144.96076,-37.81447
2020,54,108108,108108,158-164 Queen Street MELBOURNE VIC 3000,Melbourne (CBD),Private,86,144.96100,-37.81453
2020,54,108144,108144,5-7 Rankins Lane MELBOURNE VIC 3000,Melbourne (CBD),Private,3,144.96223,-37.81379
2020,54,108146,108146,9-15 Rankins Lane MELBOURNE VIC 3000,Melbourne (CBD),Residential,4,144.96238,-37.81393
2020,54,108817,108817,17 Somerset Place MELBOURNE VIC 3000,Melbourne (CBD),Residential,2,144.96241,-37.81385
2020,54,108819,108819,21-27 Somerset Place MELBOURNE VIC 3000,Melbourne (CBD),Private,1,144.96235,-37.81372
2020,55,109284,109284,191-205 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Private,15,144.96501,-37.81310
2020,56,101202,101202,206-218 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Private,4,144.96687,-37.81267
2020,56,101204,101204,194-200 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Commercial,130,144.96727,-37.81242
2020,57,101213,101213,140 East 134-144 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Private,44,144.96884,-37.81202
2020,57,101219,101219,The Paramount 100-116 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Private,68,144.96976,-37.81174
2020,57,101219,101219,The Paramount 100-116 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Residential,215,144.96976,-37.81174
2020,57,101219,101219,The Paramount 100-116 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Commercial,418,144.96976,-37.81174
2020,57,108584,108584,170-190 Russell Street MELBOURNE VIC 3000,Melbourne (CBD),Commercial,409,144.96814,-37.81199
2020,58,101231,101231,40-50 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Residential,26,144.97169,-37.81137
2020,58,101232,101232,32-38 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Private,5,144.97198,-37.81136
2020,58,103621,103621,174-192 Exhibition Street MELBOURNE VIC 3000,Melbourne (CBD),Commercial,150,144.97063,-37.81123
2020,58,103622,103622,166-172 Exhibition Street MELBOURNE VIC 3000,Melbourne (CBD),Private,4,144.97073,-37.81152
2020,58,105659,105659,16-22 Liverpool Street MELBOURNE VIC 3000,Melbourne (CBD),Residential,86,144.97155,-37.81106
2020,58,105827,105827,27-35 Little Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Private,17,144.97183,-37.81095
2020,58,105828,105828,19-25 Little Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Private,3,144.97199,-37.81074
2020,61,105313,105313,225-237 King Street MELBOURNE VIC 3000,Melbourne (CBD),Private,3,144.95475,-37.81488
2020,61,105314,105314,239-241 King Street MELBOURNE VIC 3000,Melbourne (CBD),Private,3,144.95464,-37.81470
2020,61,105716,105716,597-603 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Private,3,144.95449,-37.81490
2020,61,105717,105717,20-40 Rose Lane MELBOURNE VIC 3000,Melbourne (CBD),Residential,206,144.95425,-37.81499
2020,61,641556,105718,220 Spencer Street MELBOURNE VIC 3000,Melbourne (CBD),Residential,308,144.95362,-37.81542
2020,61,642252,105718,639 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Residential,236,144.95362,-37.81542
2020,61,642253,105718,1-19 Rose Lane MELBOURNE VIC 3000,Melbourne (CBD),Residential,346,144.95362,-37.81542
2020,61,674546,105718,21-39 Rose Lane MELBOURNE VIC 3000,Melbourne (CBD),Residential,246,144.95362,-37.81542
2020,61,110703,110703,Substation 651-669 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Private,5,144.95289,-37.81531
2020,62,105712,105712,Owen Dixon Chambers West 525-539 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Private,45,144.95663,-37.81428
2020,62,105713,105713,541-557 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Private,64,144.95621,-37.81439
2020,62,105714,105714,561-571 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Private,30,144.95575,-37.81452
2020,62,105861,105861,548-558 Little Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Commercial,335,144.95594,-37.81492
2020,62,105862,105862,542-546 Little Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Commercial,373,144.95636,-37.81481
2020,62,105863,105863,Substation 534-540 Little Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Private,3,144.95658,-37.81488
2020,62,110099,110099,189-203 William Street MELBOURNE VIC 3000,Melbourne (CBD),Residential,74,144.95707,-37.81465
2020,62,110100,110100,Owen Dixon Chambers East 205 William Street MELBOURNE VIC 3000,Melbourne (CBD),Private,55,144.95714,-37.81428
2020,62,110101,110101,William Cooper Justice Centre 223-229 William Street MELBOURNE VIC 3000,Melbourne (CBD),Private,11,144.95703,-37.81404
2020,63,105709,105709,Lonsdale Central Apartments 439-445 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Residential,20,144.95944,-37.81344
2020,63,105710,105710,Telstra Lonsdale Exchange Building 447-453 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Private,7,144.95937,-37.81373
2020,63,105711,105711,Court of Appeal 455-469 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Private,6,144.95888,-37.81357
2020,63,105865,105865,Supreme Court Extension 442-460 Little Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Private,12,144.95907,-37.81398
2020,63,110143,110143,Supreme Court 192-228 William Street MELBOURNE VIC 3000,Melbourne (CBD),Private,24,144.95825,-37.81405
2020,64,103187,103187,Nova Apartments 219-233 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Residential,50,144.96228,-37.81321
2020,64,105702,105702,369-371 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Private,7,144.96171,-37.81294
2020,64,105707,105707,399-413 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Private,13,144.96069,-37.81305
2020,64,105708,105708,419-421 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Residential,8,144.96036,-37.81313
2020,64,105873,105873,362-364 Little Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Residential,7,144.96175,-37.81327
2020,64,106911,106911,15-17 Niagara Lane MELBOURNE VIC 3000,Melbourne (CBD),Private,6,144.96140,-37.81325
2020,64,108102,108102,200-222 Queen Street MELBOURNE VIC 3000,Melbourne (CBD),Commercial,427,144.96048,-37.81347
2020,65,103312,103312,222-260 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Private,4,144.96288,-37.81270
2020,65,103312,103312,222-260 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Commercial,205,144.96288,-37.81270
2020,65,103312,103312,222-260 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Residential,48,144.96288,-37.81270
2020,65,105698,105698,269-321 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Private,20,144.96393,-37.81247
2020,66,105692,105692,213-215 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Private,4,144.96614,-37.81144
2020,66,105693,105693,217-231 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Commercial,390,144.96585,-37.81169
2020,66,109397,109397,230-238 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Private,2,144.96543,-37.81233
2020,66,109437,109437,4-12 Tattersalls Lane MELBOURNE VIC 3000,Melbourne (CBD),Private,2,144.96577,-37.81206
2020,67,102047,102047,Punt Hill Apartment Hotel 11-17 Cohen Place MELBOURNE VIC 3000,Melbourne (CBD),Residential,17,144.96894,-37.81104
2020,67,102047,102047,Punt Hill Apartment Hotel 11-17 Cohen Place MELBOURNE VIC 3000,Melbourne (CBD),Private,17,144.96894,-37.81104
2020,67,103602,103602,Her Majesty's Theatre 199-219 Exhibition Street MELBOURNE VIC 3000,Melbourne (CBD),Private,4,144.96951,-37.81093
2020,67,105679,105679,131-137 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Commercial,60,144.96851,-37.81093
2020,67,105679,105679,131-137 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Residential,56,144.96851,-37.81093
2020,67,108582,108582,Mantra On Russell 210-222 Russell Street MELBOURNE VIC 3000,Melbourne (CBD),Private,55,144.96796,-37.81134
2020,67,108582,108582,Mantra On Russell 210-222 Russell Street MELBOURNE VIC 3000,Melbourne (CBD),Residential,52,144.96796,-37.81134
2020,67,108582,108582,Mantra On Russell 210-222 Russell Street MELBOURNE VIC 3000,Melbourne (CBD),Commercial,445,144.96796,-37.81134
2020,68,103620,103620,196-226 Exhibition Street MELBOURNE VIC 3000,Melbourne (CBD),Commercial,479,144.97049,-37.81047
2020,68,105669,105669,23-33 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Private,59,144.97138,-37.80989
2020,68,105903,105903,18 Little Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Private,15,144.97183,-37.81031
2020,68,107768,107768,11-13 Punch Lane MELBOURNE VIC 3000,Melbourne (CBD),Residential,1,144.97086,-37.81057
2020,68,108988,108988,185-197 Spring Street MELBOURNE VIC 3000,Melbourne (CBD),Private,10,144.97216,-37.81033
2020,68,108989,108989,Park Tower 199-207 Spring Street MELBOURNE VIC 3000,Melbourne (CBD),Residential,58,144.97205,-37.81013
2020,68,108990,108990,209-227 Spring Street MELBOURNE VIC 3000,Melbourne (CBD),Private,94,144.97189,-37.80995
2020,68,526393,526393,28 Punch Lane MELBOURNE VIC 3000,Melbourne (CBD),Residential,1,144.97102,-37.81025
2020,68,526394,526394,30 Punch Lane MELBOURNE VIC 3000,Melbourne (CBD),Residential,1,144.97100,-37.81020
2020,68,526395,526395,32 Punch Lane MELBOURNE VIC 3000,Melbourne (CBD),Residential,1,144.97098,-37.81014
2020,71,105719,105719,Melbourne One Apartments 612-620 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Residential,481,144.95392,-37.81424
2020,71,105720,105720,594-610 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Private,18,144.95430,-37.81420
2020,71,106028,106028,Australis Apartments 593-611 Little Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Residential,324,144.95383,-37.81381
2020,72,105375,105375,276-282 King Street MELBOURNE VIC 3000,Melbourne (CBD),Private,5,144.95482,-37.81350
2020,72,105376,105376,262-274 King Street MELBOURNE VIC 3000,Melbourne (CBD),Residential,89,144.95493,-37.81372
2020,72,105377,105377,256-260 King Street MELBOURNE VIC 3000,Melbourne (CBD),Private,10,144.95496,-37.81397
2020,72,105727,105727,528-538 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Private,25,144.95642,-37.81366
2020,72,106022,106022,527-533 Little Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Private,50,144.95631,-37.81323
2020,72,106429,106429,10-22 Manton Lane MELBOURNE VIC 3000,Melbourne (CBD),Residential,3,144.95526,-37.81359
2020,72,106429,106429,10-22 Manton Lane MELBOURNE VIC 3000,Melbourne (CBD),Private,12,144.95526,-37.81359
2020,72,110102,110102,Melbourne Magistrates Court 233-245 William Street MELBOURNE VIC 3000,Melbourne (CBD),Private,43,144.95678,-37.81349
2020,72,110103,110103,247-257 William Street MELBOURNE VIC 3000,Melbourne (CBD),Private,14,144.95670,-37.81318
2020,72,110708,110707,535 Little Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Commercial,800,144.95600,-37.81345
2020,73,105732,105732,Clarence Chambers 452-456 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Private,19,144.95861,-37.81298
2020,73,558107,558107,Melbourne Childrens Court 451-477 Little Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Private,10,144.95834,-37.81259
2020,73,559300,559300,Victorian County Court 240-278 William Street MELBOURNE VIC 3000,Melbourne (CBD),Private,76,144.95767,-37.81301
2020,73,559301,559301,458-468 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Commercial,294,144.95835,-37.81306
2020,74,104663,104663,114 Hardware Street MELBOURNE VIC 3000,Melbourne (CBD),Residential,10,144.96087,-37.81209
2020,74,104664,104664,116-122 Hardware Street MELBOURNE VIC 3000,Melbourne (CBD),Private,15,144.96070,-37.81195
2020,74,105735,105735,414-416 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Private,10,144.96013,-37.81264
2020,74,105736,105736,410-412 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Private,3,144.96023,-37.81261
2020,74,105737,105737,University City Apartments 402-408 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Residential,152,144.96033,-37.81245
2020,74,105738,105738,394-400 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Residential,12,144.96053,-37.81241
2020,74,105738,105738,394-400 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Private,22,144.96053,-37.81241
2020,74,105740,105740,382-384 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Private,3,144.96096,-37.81235
2020,74,106015,106015,377-383 Little Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Private,8,144.96072,-37.81176
2020,74,106016,106016,385-389 Little Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Private,10,144.96054,-37.81181
2020,74,108094,108094,272-282 Queen Street MELBOURNE VIC 3000,Melbourne (CBD),Private,16,144.95980,-37.81208
2020,74,108096,108096,260-264 Queen Street MELBOURNE VIC 3000,Melbourne (CBD),Private,7,144.95992,-37.81236
2020,74,108097,108097,254-258 Queen Street MELBOURNE VIC 3000,Melbourne (CBD),Private,14,144.95995,-37.81248
2020,76,587670,105749,180 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Private,132,144.96572,-37.81068
2020,76,587736,105749,QV1 Apartments 22-24 Jane Bell Lane MELBOURNE VIC 3000,Melbourne (CBD),Residential,114,144.96572,-37.81068
2020,76,589841,105749,QV Retail & Parking 221 Little Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Private,65,144.96572,-37.81068
2020,76,589841,105749,QV Retail & Parking 221 Little Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Commercial,1150,144.96572,-37.81068
2020,76,589842,105749,MCC Creche Bldg 10 Artemis Lane MELBOURNE VIC 3000,Melbourne (CBD),Private,218,144.96572,-37.81068
2020,77,103607,103607,Regency Towers Apartments 265 Exhibition Street MELBOURNE VIC 3000,Melbourne (CBD),Residential,330,144.96883,-37.80968
2020,77,105761,105761,108-116 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Private,22,144.96890,-37.81000
2020,77,105762,105762,92-106 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Private,73,144.96914,-37.80989
2020,77,105762,105762,92-106 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Private,5,144.96914,-37.80989
2020,77,110710,110709,150 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Private,650,144.96757,-37.81012
2020,78,103618,103618,242-284 Exhibition Street MELBOURNE VIC 3000,Melbourne (CBD),Private,341,144.96998,-37.80942
2020,78,580090,580090,Casselden 2-30 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Private,185,144.97142,-37.80908
2020,78,603923,580091,The Urban Workshop 32-54 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Commercial,148,144.97073,-37.80920
2020,78,603923,580091,The Urban Workshop 32-54 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Private,278,144.97073,-37.80920
2020,81,105320,105320,307-309 King Street MELBOURNE VIC 3000,Melbourne (CBD),Private,4,144.95388,-37.81326
2020,81,561696,105462,"Building C, 555 La Trobe Street MELBOURNE VIC 3000",Melbourne (CBD),Private,10,144.95270,-37.81330
2020,81,561698,105462,"Building E, C L Cunneen Wing 550 Little Lonsdale Street MELBOURNE VIC 3000",Melbourne (CBD),Private,400,144.95270,-37.81330
2020,81,106029,106029,536-548 Little Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Residential,135,144.95324,-37.81360
2020,81,108958,108958,Harbour Views Apartments 581-589 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Private,20,144.95188,-37.81337
2020,81,108958,108958,Harbour Views Apartments 581-589 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Residential,58,144.95188,-37.81337
2020,81,108960,108960,Atlantis Hotel & Tower 284-302 Spencer Street MELBOURNE VIC 3000,Melbourne (CBD),Private,107,144.95205,-37.81371
2020,81,108961,108961,Mondriane Tower 278-282 Spencer Street MELBOURNE VIC 3000,Melbourne (CBD),Private,6,144.95217,-37.81395
2020,81,108961,108961,Mondriane Tower 278-282 Spencer Street MELBOURNE VIC 3000,Melbourne (CBD),Residential,144,144.95217,-37.81395
2020,82,103032,103032,13-19 Eagle Alley MELBOURNE VIC 3000,Melbourne (CBD),Private,9,144.95471,-37.81291
2020,82,105372,105372,310-316 King Street MELBOURNE VIC 3000,Melbourne (CBD),Private,30,144.95450,-37.81281
2020,82,105374,105374,290-300 King Street MELBOURNE VIC 3000,Melbourne (CBD),Residential,33,144.95467,-37.81316
2020,82,105458,105458,Commonwealth Law Courts 295-307 William Street MELBOURNE VIC 3000,Melbourne (CBD),Private,60,144.95588,-37.81252
2020,82,105459,105459,469-477 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Private,47,144.95530,-37.81253
2020,82,105460,105460,479-495 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Commercial,208,144.95492,-37.81270
2020,82,105461,105461,497-503 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Private,8,144.95448,-37.81257
2020,82,110107,110107,269-275 William Street MELBOURNE VIC 3000,Melbourne (CBD),Private,7,144.95645,-37.81271
2020,82,110108,110108,277-287 William Street MELBOURNE VIC 3000,Melbourne (CBD),Private,36,144.95636,-37.81252
2020,83,105456,105456,299-319 Queen Street MELBOURNE VIC 3000,Melbourne (CBD),Residential,140,144.95866,-37.81145
2020,83,105457,105457,371-389 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Commercial,447,144.95814,-37.81164
2020,83,105457,105457,371-389 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Private,86,144.95814,-37.81164
2020,83,106035,106035,La Banque Apartments 380-386 Little Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Residential,99,144.95810,-37.81210
2020,83,110757,110142,"Carpark Rear 280-318 William Street, MELBOURNE VIC 3000",Melbourne (CBD),Commercial,152,144.95736,-37.81209
2020,84,104554,104554,5-13 Guildford Lane MELBOURNE VIC 3000,Melbourne (CBD),Residential,3,144.96051,-37.81127
2020,84,104555,104555,15-21 Guildford Lane MELBOURNE VIC 3000,Melbourne (CBD),Residential,5,144.96029,-37.81133
2020,84,104556,104556,23-25 Guildford Lane MELBOURNE VIC 3000,Melbourne (CBD),Residential,2,144.96016,-37.81133
2020,84,104557,104557,27 Guildford Lane MELBOURNE VIC 3000,Melbourne (CBD),Residential,1,144.96009,-37.81135
2020,84,104558,104558,29 Guildford Lane MELBOURNE VIC 3000,Melbourne (CBD),Residential,2,144.96003,-37.81141
2020,84,104559,104559,31 Guildford Lane MELBOURNE VIC 3000,Melbourne (CBD),Residential,2,144.95995,-37.81143
2020,84,105446,105446,Eporo Tower 279-289 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Residential,118,144.96086,-37.81074
2020,84,650593,106044,Melbourne Star Apartments 8 Sutherland Street MELBOURNE VIC 3000,Melbourne (CBD),Private,57,144.96094,-37.81127
2020,84,650594,106044,Melbourne Sky Apartments 5 Sutherland Street MELBOURNE VIC 3000,Melbourne (CBD),Private,54,144.96094,-37.81127
2020,84,106376,106376,24-26 McLean Alley MELBOURNE VIC 3000,Melbourne (CBD),Residential,1,144.96020,-37.81141
2020,84,106377,106377,28 McLean Alley MELBOURNE VIC 3000,Melbourne (CBD),Residential,2,144.96012,-37.81143
